pk_blobs_00.id0,blobs_00.frame_id0,blobs_00.x0,blobs_00.y0,blobs_00.w0,blobs_00.h0,blobs_00.u0
14597,9516,10,1275,294,43,125
14598,9517,15,1557,479,108,216
14599,9518,15,1551,480,108,211
14600,9519,15,1547,470,104,211
14601,9519,10,1287,278,46,138
14602,9520,15,1543,469,106,212
14603,9520,10,1290,279,48,138
14604,9521,15,1545,469,99,214
14605,9521,10,1294,274,45,150
14606,9522,15,1548,465,92,217
14607,9522,10,1298,277,44,141
14608,9523,15,1546,463,88,222
14609,9523,10,1297,279,47,137
14610,9523,9,812,307,59,146
14611,9524,15,1540,459,84,230
14612,9524,10,1295,281,52,132
14613,9525,15,1532,457,88,231
14614,9525,10,1296,285,53,124
14615,9526,15,1528,457,79,233
14616,9526,10,1294,288,55,117
14617,9527,15,1527,455,74,229
14618,9528,15,1520,458,79,219
14619,9529,15,1516,458,80,222
14620,9530,15,1512,457,83,219
14621,9531,15,1499,454,85,222
14622,9531,9,799,309,51,138
14623,9532,15,1491,454,91,214
14624,9533,15,1484,454,95,211
14625,9534,15,1479,451,97,215
14626,9535,15,1475,449,96,213
14627,9535,9,778,316,51,129
14628,9536,15,1472,443,93,217
14629,9537,15,1473,442,85,217
14630,9538,15,1475,440,78,219
14631,9538,9,764,312,66,134
14632,9539,15,1472,437,74,220
14633,9540,15,1468,440,72,214
14634,9541,15,1462,438,71,209
14635,9542,9,729,281,89,162
14636,9542,15,1457,437,69,211
14637,9543,15,1455,435,63,199
14638,9544,15,1450,432,68,208
14639,9545,9,727,280,91,157
14640,9545,15,1427,431,85,207
14641,9546,15,1421,431,91,207
14642,9547,15,1410,433,98,204
14643,9548,15,1403,433,101,203
14644,9549,15,1402,433,100,202
14645,9550,9,722,283,91,153
14646,9550,15,1400,433,97,199
14647,9551,9,717,288,94,151
14648,9551,15,1402,431,92,199
14649,9552,9,713,286,93,155
14650,9552,15,1403,429,85,200
14651,9553,9,710,283,95,162
14652,9553,15,1401,428,84,203
14653,9554,9,704,284,99,159
14654,9554,15,1400,424,76,206
14655,9555,15,1394,428,72,199
14656,9556,15,1389,428,71,190
14657,9557,15,1385,425,63,193
14658,9558,15,1379,425,65,196
14659,9559,15,1376,422,65,198
14660,9560,15,1372,422,71,197
14661,9561,15,1368,423,78,192
14662,9562,15,1354,423,81,189
14663,9563,15,1351,424,80,187
14664,9564,15,1347,425,80,182
14665,9565,15,1346,430,75,176
14666,9565,9,670,317,52,122
14667,9566,9,666,301,52,138
14668,9567,9,664,298,51,141
14669,9568,9,662,298,53,142
14670,9569,10,1319,281,37,134
14671,9569,9,658,296,55,145
14672,9570,10,1315,281,37,133
14673,9570,9,658,293,53,153
14674,9571,10,1314,282,38,130
14675,9571,9,655,296,54,145
14676,9572,10,1304,282,42,132
14677,9572,9,655,291,51,154
14678,9573,10,1303,280,42,136
14679,9573,9,652,295,54,144
14680,9574,10,1304,275,38,147
14681,9574,9,644,297,55,141
14682,9575,10,1304,277,36,142
14683,9576,9,631,298,50,136
14684,9576,10,1295,279,45,153
14685,9577,10,1289,278,47,155
14686,9577,9,630,317,47,125
14687,9578,10,1289,291,44,135
14688,9579,10,1284,286,43,145
14689,9580,15,1283,395,80,186
14690,9580,9,617,284,53,168
14691,9580,10,1280,338,39,83
14692,9581,9,617,284,54,165
14693,9582,9,615,285,56,165
14694,9583,15,1274,379,77,199
14695,9584,15,1273,386,75,189
14696,9584,10,1258,286,50,121
14697,9585,15,1271,390,70,180
14698,9585,10,1247,296,64,123
14699,9586,15,1268,397,67,174
14700,9586,10,1243,289,61,132
14701,9587,15,1261,389,65,183
14702,9587,10,1247,285,45,129
14703,9588,15,1254,379,63,198
14704,9588,10,1248,286,40,124
14705,9589,15,1251,368,62,207
14706,9590,15,1251,368,58,209
14707,9590,10,1245,283,32,125
14708,9591,15,1250,367,60,208
14709,9592,15,1244,372,65,197
14710,9592,10,1234,282,34,129
14711,9593,15,1241,380,66,188
14712,9594,15,1240,381,63,183
14713,9594,10,1227,275,36,144
14714,9595,15,1238,384,59,179
14715,9595,10,1217,278,44,141
14716,9596,15,1236,374,62,190
14717,9596,10,1210,281,47,137
14718,9597,15,1232,381,61,179
14719,9598,15,1231,376,59,184
14720,9601,10,1187,285,51,130
14721,9603,10,1185,281,43,134
14722,9604,10,1180,292,46,131
14723,9605,10,1178,291,43,134
14724,9606,10,1175,277,43,141
14725,9609,15,1186,350,70,191
14726,9610,15,1180,353,73,188
14727,9611,15,1173,350,72,194
14728,9612,15,1164,346,76,197
14729,9613,15,1159,345,75,198
14730,9614,15,1158,348,73,189
14731,9615,15,1157,349,71,186
14732,9616,15,1160,345,67,191
14733,9617,15,1157,345,68,191
14734,9618,15,1156,344,67,189
14735,9619,15,1158,348,64,184
14736,9620,15,1154,348,68,186
14737,9620,10,1121,303,36,120
14738,9621,15,1153,349,69,181
14739,9622,15,1153,351,67,178
14740,9623,15,1154,352,64,171
14741,9624,15,1153,352,66,169
14742,9624,10,1101,339,40,81
14743,9625,15,1152,351,65,170
14744,9632,15,1142,333,55,186
14745,9633,15,1127,336,73,176
14746,9634,15,1120,340,79,169
14747,9635,15,1120,344,79,163
14748,9636,15,1122,339,77,168
14749,9637,15,1118,342,78,164
14750,9638,15,1120,335,75,172
14751,9639,15,1123,349,59,148
14752,9640,15,1115,338,76,167
14753,9641,15,1114,337,76,167
14754,9642,15,1110,341,79,161
14755,9643,15,1107,335,77,170
14756,9644,15,1110,329,57,161
14757,9645,15,1111,323,51,193
14758,9646,15,1106,326,54,162
14759,9647,15,1105,330,52,156
14760,9648,15,1102,330,54,154
14761,9649,15,1100,327,51,159
14762,9650,15,1083,323,78,168
14763,9651,15,1083,320,76,167
14764,9652,15,1093,318,53,172
14765,9653,15,1093,319,54,167
14766,9654,15,1089,319,54,168
14767,9655,15,1087,324,54,160
14768,9656,15,1086,322,54,163
14769,9657,15,1085,322,53,163
14770,9658,15,1086,324,50,157
14771,9661,15,1076,318,48,166
14772,9662,15,1072,313,49,175
14773,9663,15,1069,311,45,178
14774,9664,15,1066,310,46,177
14775,9665,15,1062,315,48,168
14776,9666,15,1060,318,49,162
14777,9667,15,1058,311,50,175
14778,9668,15,1059,311,48,177
14779,9715,10,728,276,96,141
14780,9716,10,731,277,93,142
14781,9717,10,733,276,93,143
14782,9724,15,818,300,46,133
14783,9725,15,817,304,45,126
14784,9726,15,816,301,44,129
14785,9737,15,771,309,50,139
14786,9738,15,765,307,56,142
14787,9739,15,760,312,59,132
14788,9740,10,648,290,54,136
14789,9741,10,645,292,59,134
14790,9742,15,723,285,100,158
14791,9743,15,721,286,100,157
14792,9744,15,723,283,92,163
14793,9752,10,591,295,56,132
14794,9753,15,720,278,80,151
14795,9753,10,591,285,56,153
14796,9754,15,712,283,82,154
14797,9754,10,590,290,56,143
14798,9755,10,587,290,57,142
14799,9755,15,713,281,42,166
14800,9756,10,583,291,55,141
14801,9756,15,712,275,40,175
14802,9757,10,579,290,55,141
14803,9757,15,711,275,40,177
14804,9758,10,577,291,56,139
14805,9758,15,708,283,42,162
14806,9759,10,578,296,56,134
14807,9759,15,702,287,48,158
14808,9760,10,577,296,58,129
14809,9760,15,697,291,52,149
14810,9761,15,692,290,54,153
14811,9762,15,690,293,50,144
14812,9766,15,667,292,54,149
14813,9767,15,661,292,59,151
14814,9768,15,663,295,54,145
14815,9769,15,660,293,56,152
14816,9770,15,656,293,57,152
14817,9771,15,650,293,60,150
14818,9772,15,645,293,62,148
14819,9773,15,640,295,64,143
14820,9774,15,640,298,62,136
14821,9775,15,631,299,55,127
14822,9776,15,628,300,59,130
14823,9777,15,627,291,53,146
14824,9790,15,583,288,60,147
14825,9791,15,581,290,60,146
14826,9792,15,575,289,59,147
14827,9948,15,33,357,70,83
14828,9951,15,23,357,66,86
14829,9952,15,21,359,68,84
14830,9953,15,18,360,68,82
14831,9954,15,17,362,67,79
14832,9956,15,11,365,67,80
14833,10191,16,2,748,116,287
14834,10191,9,608,288,55,148
14835,10192,9,610,285,54,153
14836,10193,9,612,281,53,164
14837,10194,9,613,279,52,170
14838,10195,9,616,279,50,168
14839,10196,9,616,281,48,165
14840,10204,9,624,284,50,167
14841,10207,16,110,723,173,318
14842,10208,16,121,724,169,311
14843,10209,16,176,717,100,324
14844,10209,9,633,311,48,134
14845,10210,16,186,715,85,325
14846,10210,9,633,310,48,135
14847,10211,16,199,706,75,342
14848,10211,9,635,311,46,134
14849,10212,16,211,712,77,326
14850,10212,9,636,314,46,129
14851,10213,16,223,724,96,301
14852,10213,9,638,315,46,128
14853,10214,16,229,718,106,316
14854,10214,9,639,312,46,135
14855,10215,16,228,723,160,306
14856,10215,9,637,312,49,141
14857,10216,16,234,727,173,298
14858,10216,9,638,313,48,140
14859,10217,16,238,723,174,289
14860,10218,16,244,721,180,294
14861,10218,9,643,315,52,136
14862,10219,16,261,723,168,306
14863,10219,9,643,313,51,138
14864,10220,16,268,722,161,308
14865,10220,9,644,312,50,140
14866,10221,16,289,727,122,297
14867,10221,9,645,312,49,139
14868,10222,16,293,732,120,288
14869,10222,9,647,313,48,139
14870,10223,16,309,723,101,303
14871,10223,9,646,313,49,142
14872,10224,16,333,708,78,336
14873,10224,9,647,315,50,140
14874,10225,16,343,701,73,349
14875,10225,9,647,320,49,130
14876,10226,16,354,707,72,339
14877,10226,9,647,319,50,130
14878,10227,16,368,714,83,321
14879,10227,9,647,320,49,129
14880,10228,16,372,722,87,305
14881,10228,9,646,319,51,129
14882,10229,9,646,319,53,134
14883,10230,16,371,719,166,296
14884,10230,9,646,318,53,138
14885,10231,16,371,723,169,290
14886,10231,9,646,317,53,138
14887,10232,16,374,725,178,286
14888,10232,9,647,317,52,139
14889,10233,16,377,722,182,293
14890,10233,9,650,314,48,147
14891,10234,16,389,716,163,304
14892,10234,9,650,317,49,143
14893,10235,9,649,320,51,135
14894,10236,16,431,723,102,283
14895,10236,9,651,318,49,141
14896,10237,16,445,725,95,279
14897,10237,9,653,319,47,139
14898,10238,16,461,727,80,273
14899,10238,9,653,319,49,158
14900,10239,16,471,715,76,298
14901,10239,9,653,319,52,159
14902,10240,16,489,703,65,318
14903,10240,9,656,320,49,158
14904,10241,16,495,705,63,322
14905,10241,9,656,319,51,159
14906,10242,16,500,713,71,298
14907,10242,9,655,322,53,156
14908,10243,16,508,722,93,277
14909,10243,9,658,320,53,164
14910,10244,9,660,317,51,170
14911,10245,16,523,719,96,282
14912,10245,9,663,320,50,164
14913,10246,9,664,323,49,159
14914,10247,9,664,323,49,157
14915,10248,16,513,708,176,292
14916,10248,9,664,327,50,149
14917,10249,16,516,714,180,284
14918,10249,9,664,328,50,147
14919,10250,16,559,718,105,273
14920,10250,9,664,335,52,133
14921,10251,9,664,339,52,128
14922,10253,16,597,719,81,269
14923,10253,9,663,340,53,129
14924,10254,16,610,721,79,269
14925,10254,9,665,340,52,130
14926,10255,16,622,719,75,272
14927,10257,16,629,708,104,284
14928,10257,9,668,342,49,128
14929,10258,16,639,717,111,271
14930,10259,16,643,719,127,265
14931,10260,16,641,697,159,298
14932,10261,16,644,701,166,290
14933,10262,16,643,701,171,291
14934,10263,9,679,347,52,118
14935,10268,9,690,351,48,114
14936,10306,16,1001,677,75,288
14937,10307,16,1001,674,75,290
14938,10308,16,1005,678,72,279
14939,10309,16,1004,673,73,285
14940,10310,16,1001,669,79,292
14941,10311,16,1001,667,82,290
14942,10312,16,1001,665,81,287
14943,10313,16,1001,663,83,289
14944,10314,16,1004,667,79,283
14945,10315,16,1003,665,80,279
14946,10345,16,1047,600,84,236
14947,10351,16,1055,580,77,226
14948,10357,16,1061,566,78,227
14949,10363,16,1080,552,59,232
14950,10364,16,1079,554,62,228
14951,10365,13,697,422,64,217
14952,10365,16,1078,543,67,234
14953,10366,13,698,423,64,216
14954,10366,16,1081,544,66,228
14955,10367,16,1083,542,61,228
14956,10368,16,1088,539,54,232
14957,10369,16,1089,537,52,234
14958,10372,16,1090,531,54,239
14959,10373,16,1090,534,55,234
14960,10374,16,1089,533,59,233
14961,10375,16,1091,529,58,234
14962,10376,16,1090,526,59,234
14963,10377,16,1094,525,55,232
14964,10386,16,1106,502,49,221
14965,10405,9,694,453,64,218
14966,10406,9,687,456,70,214
14967,10407,9,682,454,77,224
14968,10408,9,676,452,84,233
14969,10409,9,673,452,85,229
14970,10409,16,1137,462,54,220
14971,10410,9,669,456,89,229
14972,10410,16,1136,464,55,215
14973,10411,9,666,460,88,227
14974,10411,16,1137,465,55,212
14975,10412,16,1139,463,54,214
14976,10412,9,658,475,87,226
14977,10413,16,1138,464,55,212
14978,10413,9,657,476,86,226
14979,10414,9,657,475,83,225
14980,10415,9,655,475,79,230
14981,10416,9,651,480,79,224
14982,10417,9,651,481,76,226
14983,10418,9,649,481,76,229
14984,10419,9,642,486,73,217
14985,10420,9,637,492,75,206
14986,10421,9,634,492,77,212
14987,10422,9,633,494,80,212
14988,10423,16,1140,464,55,213
14989,10423,9,634,494,80,212
14990,10424,16,1137,467,57,204
14991,10424,9,634,495,83,212
14992,10425,16,1134,469,60,199
14993,10425,9,621,499,78,221
14994,10426,16,1132,472,62,192
14995,10426,9,621,500,76,219
14996,10427,16,1129,474,62,196
14997,10427,9,620,500,75,228
14998,10428,16,1130,474,59,201
14999,10428,9,616,502,79,227
15000,10429,16,1129,473,55,204
15001,10429,9,616,503,77,226
15002,10430,13,696,438,74,234
15003,10430,16,1128,469,53,210
15004,10430,9,614,506,78,220
15005,10431,9,612,507,76,217
15006,10432,16,1127,465,50,215
15007,10432,9,611,512,75,231
15008,10433,16,1125,464,50,220
15009,10433,9,608,512,74,234
15010,10434,13,695,442,74,221
15011,10434,16,1122,466,52,217
15012,10434,9,606,513,74,234
15013,10434,-1,5,825,102,238
15014,10435,16,1123,468,53,214
15015,10435,9,603,515,72,234
15016,10436,16,1120,468,53,216
15017,10436,9,602,520,70,234
15018,10437,16,1123,472,56,207
15019,10437,9,600,521,70,238
15020,10437,10,4,850,113,222
15021,10438,16,1121,471,56,211
15022,10438,9,595,524,70,238
15023,10439,16,1122,474,58,208
15024,10439,9,595,524,69,240
15025,10440,16,1120,475,61,205
15026,10440,9,594,527,67,239
15027,10441,16,1124,476,54,216
15028,10441,9,592,530,68,243
15029,10442,16,1124,476,52,217
15030,10442,9,590,530,70,247
15031,10443,9,588,532,70,245
15032,10444,16,1125,483,50,212
15033,10444,9,588,536,69,237
15034,10445,9,590,539,66,234
15035,10446,16,1126,487,52,210
15036,10446,9,591,540,67,227
15037,10446,10,100,839,140,242
15038,10447,16,1126,491,54,213
15039,10447,9,592,539,69,234
15040,10448,16,1127,494,56,215
15041,10448,9,589,539,71,240
15042,10449,16,1125,498,59,214
15043,10449,9,587,542,70,252
15044,10450,16,1125,498,59,216
15045,10450,9,583,544,73,250
15046,10451,16,1125,499,56,215
15047,10451,9,581,549,69,245
15048,10452,16,1124,503,57,214
15049,10452,9,578,551,72,245
15050,10453,16,1124,503,54,218
15051,10453,9,578,556,74,241
15052,10454,16,1123,498,50,232
15053,10454,9,576,558,76,240
15054,10455,16,1117,498,51,235
15055,10455,9,573,561,75,242
15056,10455,10,198,820,108,257
15057,10456,16,1116,495,49,243
15058,10456,9,570,560,74,243
15059,10456,10,209,818,119,257
15060,10457,16,1113,498,53,238
15061,10457,9,567,563,74,247
15062,10457,10,224,823,115,248
15063,10458,16,1113,498,53,240
15064,10458,9,565,567,75,250
15065,10458,10,248,831,108,240
15066,10459,16,1112,502,56,234
15067,10459,9,559,567,80,249
15068,10459,10,248,823,113,253
15069,10460,16,1109,499,51,239
15070,10460,9,553,570,87,250
15071,10460,10,257,826,127,247
15072,10461,16,1106,510,50,234
15073,10461,9,552,573,88,248
15074,10461,10,269,826,126,245
15075,10462,16,1106,512,50,231
15076,10462,9,552,575,86,248
15077,10462,10,279,822,123,250
15078,10463,16,1101,514,49,230
15079,10463,9,551,574,85,251
15080,10464,16,1097,516,50,227
15081,10464,9,545,573,84,255
15082,10464,10,316,844,125,232
15083,10465,16,1092,521,53,221
15084,10465,9,544,575,85,255
15085,10465,10,323,837,113,242
15086,10466,16,1089,526,54,221
15087,10466,9,545,575,83,255
15088,10466,10,328,826,111,246
15089,10467,16,1086,526,57,232
15090,10467,9,544,580,86,257
15091,10468,16,1083,526,59,236
15092,10468,9,543,582,88,258
15093,10468,10,346,820,107,260
15094,10469,16,1083,533,60,231
15095,10469,9,545,585,83,254
15096,10469,10,365,821,112,256
15097,10470,16,1082,532,60,239
15098,10470,9,547,586,82,256
15099,10470,10,370,814,116,267
15100,10471,16,1079,534,64,240
15101,10471,9,548,589,80,263
15102,10471,10,384,815,107,267
15103,10472,16,1078,536,65,240
15104,10472,9,549,590,77,268
15105,10473,16,1077,537,65,244
15106,10473,9,554,593,80,281
15107,10474,16,1076,537,68,245
15108,10474,9,554,599,82,272
15109,10475,16,1060,548,83,244
15110,10475,9,553,604,83,266
15111,10476,16,1059,548,83,243
15112,10476,9,553,605,87,266
15113,10477,16,1056,552,90,241
15114,10477,9,556,608,84,264
15115,10477,10,450,818,118,257
15116,10478,16,1057,553,87,243
15117,10478,9,559,611,78,261
15118,10478,10,466,819,132,256
15119,10479,16,1055,555,89,244
15120,10479,9,558,614,84,256
15121,10479,10,478,814,111,266
15122,10480,16,1057,556,87,243
15123,10480,9,558,608,85,283
15124,10480,10,499,815,95,261
15125,10481,16,1057,558,85,241
15126,10481,9,562,614,83,281
15127,10482,16,1056,560,84,237
15128,10482,9,567,618,80,280
15129,10483,16,1058,560,83,241
15130,10483,9,566,624,85,273
15131,10484,16,1057,564,86,244
15132,10484,9,567,629,89,218
15133,10484,10,550,812,93,260
15134,10485,9,566,628,90,223
15135,10485,10,561,817,92,258
15136,10486,16,1055,568,83,240
15137,10486,9,570,632,83,245
15138,10487,9,575,640,77,253
15139,10488,9,580,640,75,261
15140,10489,9,588,635,65,264
15141,10490,9,592,639,64,262
15142,10491,9,596,641,60,323
15143,10492,9,603,639,61,283
15144,10493,9,614,635,60,321
15145,10494,9,615,629,68,333
15146,10495,9,620,636,63,320
15147,10496,16,1040,595,76,237
15148,10496,9,621,631,65,330
15149,10496,10,690,797,83,268
15150,10497,16,1040,596,73,245
15151,10497,9,628,637,96,316
15152,10497,10,705,808,87,270
15153,10498,16,1036,600,72,249
15154,10498,9,623,640,105,309
15155,10499,16,1034,603,73,249
15156,10499,9,622,643,116,304
15157,10499,10,713,809,106,267
15158,10500,16,1034,604,68,252
15159,10500,9,627,651,116,293
15160,10500,10,725,800,106,282
15161,10501,16,1033,606,69,251
15162,10501,9,639,656,96,287
15163,10501,10,727,802,120,275
15164,10502,9,645,664,102,278
15165,10503,9,654,663,100,284
15166,10504,9,661,668,91,277
15167,10505,9,666,677,90,268
15168,10506,9,671,674,85,275
15169,10507,9,679,674,83,285
15170,10508,9,689,668,80,306
15171,10510,16,1022,627,72,260
15172,10510,9,707,656,79,360
15173,10511,16,1020,627,71,260
15174,10511,9,720,659,73,353
15175,10511,10,855,803,73,263
15176,10512,16,1019,632,71,250
15177,10512,9,725,668,80,338
15178,10512,10,857,807,83,269
15179,10513,16,1016,636,71,250
15180,10513,9,729,678,86,317
15181,10513,10,864,813,89,259
15182,10514,9,731,677,89,329
15183,10514,10,870,820,99,251
15184,10515,16,1013,645,76,258
15185,10515,9,734,686,88,321
15186,10515,10,881,821,103,253
15187,10516,16,1015,646,75,258
15188,10516,9,739,694,84,315
15189,10517,16,1015,650,76,255
15190,10517,9,744,693,82,313
15191,10518,16,1016,647,73,265
15192,10518,9,747,700,77,302
15193,10519,16,1015,637,71,316
15194,10520,16,1017,647,71,305
15195,10520,10,921,816,122,249
15196,10521,9,767,700,75,318
15197,10522,16,1010,659,77,304
15198,10522,9,771,714,89,296
15199,10523,9,770,707,99,310
15200,10524,16,1007,668,81,218
15201,10524,9,778,707,99,313
15202,10524,10,957,816,111,248
15203,10525,16,1009,679,81,248
15204,10525,9,786,713,99,299
15205,10525,10,969,819,105,247
15206,10526,9,791,714,102,297
15207,10526,10,986,811,88,259
15208,10527,10,1004,819,77,242
15209,10528,-1,1016,657,79,399
15210,10529,9,794,744,123,298
15211,10530,9,801,736,125,311
15212,10530,-1,1029,677,77,412
15213,10531,10,1028,809,112,261
15214,10532,10,1037,801,119,272
15215,10533,9,824,732,99,333
15216,10533,10,1040,801,120,270
15217,10534,9,831,723,95,360
15218,10534,10,1043,796,114,278
15219,10535,16,1032,703,78,288
15220,10535,9,837,728,90,353
15221,10535,10,1065,807,114,265
15222,10536,16,1035,690,77,329
15223,10536,9,849,728,84,358
15224,10536,10,1076,806,112,272
15225,10537,16,1036,701,85,318
15226,10537,9,852,731,84,352
15227,10537,10,1093,797,104,273
15228,10538,16,1036,706,90,310
15229,10538,9,858,749,81,339
15230,10538,10,1109,800,93,282
15231,10539,16,1039,708,94,311
15232,10539,9,862,749,84,340
15233,10539,10,1120,804,90,267
15234,10540,16,1040,704,99,320
15235,10540,9,863,753,91,331
15236,10540,10,1120,806,103,266
15237,10541,16,1050,704,86,345
15238,10541,9,863,756,95,330
15239,10541,10,1127,781,100,299
15240,10542,16,1046,713,95,341
15241,10542,9,862,762,103,321
15242,10542,10,1146,800,96,281
15243,10543,16,1046,711,99,362
15244,10543,9,865,776,107,306
15245,10543,10,1155,800,94,282
15246,10544,16,1042,716,104,361
15247,10544,9,872,789,103,293
15248,10544,10,1159,798,106,286
15249,10545,16,1044,723,108,340
15250,10545,9,880,794,102,283
15251,10545,10,1154,798,122,291
15252,10546,16,1044,724,108,342
15253,10546,9,884,798,103,276
15254,10546,10,1172,800,116,283
15255,10547,16,1046,741,109,314
15256,10547,9,888,802,101,270
15257,10547,10,1137,794,178,295
15258,10548,16,1060,740,108,327
15259,10548,9,884,812,117,251
15260,10548,10,1214,802,110,290
15261,10549,16,1062,739,105,334
15262,10549,9,887,817,124,247
15263,10549,10,1223,805,108,280
15264,10550,16,1067,745,99,324
15265,10550,9,911,802,108,273
15266,10550,10,1231,804,103,278
15267,10551,9,909,811,116,264
15268,10551,16,1070,742,90,353
15269,10551,10,1232,809,113,264
15270,10552,9,911,817,112,264
15271,10552,16,1071,747,89,346
15272,10552,10,1240,811,110,259
15273,10553,9,916,823,110,254
15274,10553,16,1078,755,90,334
15275,10553,10,1246,812,109,263
15276,10554,9,924,814,109,267
15277,10554,16,1086,764,84,318
15278,10554,10,1263,807,102,274
15279,10555,9,934,817,110,264
15280,10555,16,1090,763,88,323
15281,10555,10,1259,803,110,283
15282,10556,9,943,819,105,259
15283,10556,16,1093,775,89,304
15284,10556,10,1268,799,107,290
15285,10557,16,1096,778,92,305
15286,10557,10,1296,805,78,273
15287,10557,9,951,843,105,232
15288,10558,16,1099,789,101,289
15289,10558,10,1305,805,76,274
15290,10558,9,951,841,121,236
15291,10559,16,1104,793,108,286
15292,10559,10,1313,803,89,279
15293,10559,9,962,841,118,236
15294,10560,16,1104,795,115,281
15295,10560,10,1320,808,103,272
15296,10560,9,967,845,119,229
15297,10561,16,1107,800,114,276
15298,10561,10,1326,810,108,272
15299,10561,9,992,847,103,232
15300,10562,16,1107,806,114,269
15301,10562,10,1326,814,124,263
15302,10562,9,998,846,108,234
15303,10563,16,1110,808,112,269
15304,10563,10,1310,807,160,278
15305,10563,9,1001,845,114,236
15306,10564,16,1116,814,110,261
15307,10564,10,1333,813,127,262
15308,10564,9,1006,849,112,230
15309,10565,16,1138,810,97,268
15310,10565,10,1357,803,107,275
15311,10565,9,1012,856,114,222
15312,10566,16,1143,806,93,279
15313,10566,10,1364,803,108,273
15314,10566,9,1023,860,111,218
15315,10567,16,1145,813,100,270
15316,10567,10,1372,802,116,276
15317,10567,9,1030,865,114,208
15318,10568,16,1149,817,106,265
15319,10568,10,1390,808,107,265
15320,10568,9,1030,870,118,204
15321,10569,16,1151,822,114,258
15322,10569,10,1401,804,105,267
15323,10569,9,1033,873,124,200
15324,10570,10,1421,790,93,277
15325,10570,9,1060,872,106,207
15326,10570,16,1153,842,105,234
15327,10571,10,1423,786,97,291
15328,10571,9,1064,877,106,200
15329,10571,16,1158,838,107,241
15330,10572,10,1445,785,81,301
15331,10572,9,1074,880,114,195
15332,10572,16,1163,841,104,237
15333,10573,10,1446,790,93,294
15334,10573,9,1088,883,111,190
15335,10573,16,1170,847,102,230
15336,10574,10,1453,789,103,298
15337,10574,16,1159,849,111,228
15338,10575,10,1464,794,108,290
15339,10575,9,1106,877,120,197
15340,10576,10,1459,796,127,284
15341,10576,16,1143,855,121,219
15342,10577,10,1437,787,184,299
15343,10577,16,1148,856,119,219
15344,10578,10,1470,787,215,297
15345,10578,16,1159,859,109,215
15346,10579,10,1477,791,199,294
15347,10579,16,1166,862,106,216
15348,10580,10,1463,795,224,289
15349,10580,16,1171,867,104,209
15350,10581,10,1455,796,223,283
15351,10581,16,1177,869,110,207
15352,10582,16,1180,874,107,204
15353,10583,10,1477,794,190,289
15354,10583,16,1182,877,119,200
15355,10584,10,1496,796,173,287
15356,10584,16,1197,889,125,191
15357,10585,10,1546,797,121,288
15358,10585,16,1202,895,134,183
15359,10586,10,1555,803,121,280
15360,10586,16,1197,895,155,183
15361,10587,10,1580,797,106,284
15362,10587,16,1207,903,156,173
15363,10588,10,1590,800,104,280
15364,10588,16,1210,904,158,172
15365,10589,10,1599,804,101,276
15366,10589,16,1213,902,129,176
15367,10590,10,1606,806,100,271
15368,10590,16,1211,904,125,173
15369,10591,10,1612,802,107,280
15370,10591,16,1215,910,107,163
15371,10591,9,1308,964,95,113
15372,10592,10,1612,802,113,279
15373,10592,16,1215,928,117,143
15374,10592,9,1303,955,128,115
15375,10593,10,1617,800,114,281
15376,10593,16,1211,928,121,143
15377,10593,9,1313,963,137,106
15378,10594,10,1621,797,114,286
15379,10594,16,1211,928,125,144
15380,10594,9,1313,957,144,110
15381,10595,10,1627,798,110,281
15382,10595,9,1322,964,141,103
15383,10596,10,1629,794,114,281
15384,10596,9,1368,977,97,99
15385,10597,10,1628,789,122,283
15386,10597,9,1378,981,103,95
15387,10598,10,1632,787,121,289
15388,10599,10,1647,791,128,280
15389,10600,10,1651,790,124,271
15390,10601,10,1669,788,116,281
15391,10602,10,1682,792,115,282
15392,10603,10,1678,796,124,274
15393,10604,10,1678,794,128,273
15394,10605,10,1638,784,199,293
15395,10606,10,1635,785,213,294
15396,10607,10,1639,778,223,300
15397,10608,10,1637,780,232,298
15398,10609,10,1643,783,231,290
15399,10610,10,1680,777,224,297
15400,10613,10,1745,785,172,291
15401,10616,10,1812,789,104,277
15402,10695,15,584,288,58,154
15403,10700,15,591,290,58,145
15404,10705,15,601,280,62,172
15405,10706,15,604,286,57,162
15406,10707,15,605,284,59,167
15407,10708,15,608,283,57,170
15408,10709,15,609,282,57,173
15409,10710,15,610,281,55,175
15410,10711,15,611,285,55,165
15411,10712,15,613,277,53,181
15412,10713,15,617,277,53,184
15413,10714,15,617,305,59,145
15414,10715,15,622,285,52,167
15415,10716,15,625,306,55,141
15416,10717,15,628,307,52,141
15417,10718,15,630,306,52,145
15418,10719,15,632,305,51,152
15419,10720,15,633,300,53,159
15420,10721,15,634,300,51,160
15421,10722,15,635,306,52,147
15422,10723,15,636,306,52,149
15423,10724,15,641,315,55,134
15424,10725,15,641,315,57,134
15425,10726,15,643,316,56,132
15426,10727,15,643,314,57,133
15427,10728,15,646,317,54,132
15428,10729,15,646,318,55,134
15429,10730,15,647,315,55,136
15430,10731,16,1019,851,95,221
15431,10731,15,649,315,56,135
15432,10732,16,1014,847,99,227
15433,10732,15,652,316,54,135
15434,10733,16,1009,844,97,232
15435,10733,15,653,313,55,144
15436,10734,16,1004,837,96,243
15437,10734,15,654,309,53,155
15438,10735,16,994,837,100,244
15439,10735,15,652,309,53,155
