pk_blobs_01.id1,blobs_01.frame_id1,blobs_01.x1,blobs_01.y1,blobs_01.w1,blobs_01.h1,blobs_01.u1
7046,5877,16,1195,529,58,193
7047,5878,13,1003,391,68,163
7048,5878,10,865,481,58,211
7049,5878,16,1198,531,58,190
7050,5879,13,992,392,74,166
7051,5879,10,863,481,55,212
7052,5879,16,1199,513,63,206
7053,5880,13,992,394,70,164
7054,5880,10,861,479,57,216
7055,5881,13,990,394,69,164
7056,5881,10,859,481,60,213
7057,5882,13,989,393,66,169
7058,5882,10,857,482,61,211
7059,5883,13,986,392,65,169
7060,5883,10,856,484,64,209
7061,5883,16,1208,501,66,213
7062,5884,13,983,394,66,168
7063,5884,10,853,490,58,208
7064,5885,13,978,396,68,164
7065,5885,10,850,495,59,206
7066,5886,13,976,396,67,166
7067,5886,10,851,499,53,203
7068,5887,13,973,398,67,163
7069,5887,10,851,504,53,197
7070,5888,13,967,396,66,166
7071,5888,-1,1228,387,72,342
7072,5888,10,852,504,50,199
7073,5889,13,963,396,65,168
7074,5889,-1,1228,394,75,324
7075,5889,10,847,505,51,199
7076,5890,13,954,397,67,167
7077,5890,-1,1228,392,75,326
7078,5890,10,847,505,52,198
7079,5891,13,951,399,68,166
7080,5891,-1,1232,395,69,322
7081,5891,10,846,505,49,207
7082,5892,13,949,400,69,163
7083,5892,10,843,507,50,207
7084,5893,13,949,400,69,165
7085,5893,10,836,513,55,202
7086,5894,13,946,399,69,170
7087,5894,10,829,511,61,207
7088,5895,13,945,401,69,170
7089,5895,10,827,511,61,210
7090,5896,13,944,401,64,171
7091,5896,10,827,512,58,209
7092,5897,13,941,401,61,171
7093,5897,10,823,513,59,210
7094,5898,13,939,404,58,170
7095,5898,-1,1241,373,71,303
7096,5898,10,822,511,58,212
7097,5899,13,936,404,57,169
7098,5899,10,821,510,57,215
7099,5900,13,933,405,59,170
7100,5900,-1,1241,372,70,303
7101,5900,10,822,510,56,216
7102,5901,13,920,404,69,168
7103,5901,10,823,508,58,219
7104,5902,13,918,407,69,163
7105,5902,10,820,509,58,220
7106,5903,13,912,407,71,163
7107,5903,10,819,508,60,221
7108,5904,13,907,407,72,163
7109,5904,10,817,509,63,220
7110,5905,13,901,407,75,169
7111,5905,10,819,508,64,219
7112,5906,13,901,405,76,176
7113,5906,10,818,509,68,217
7114,5907,13,896,404,79,179
7115,5907,10,817,509,67,216
7116,5908,13,896,404,77,179
7117,5908,10,818,507,62,219
7118,5909,13,891,418,80,167
7119,5909,10,816,508,60,220
7120,5910,13,893,418,73,167
7121,5910,10,813,506,57,223
7122,5911,13,892,419,72,168
7123,5911,10,808,508,64,220
7124,5912,13,891,417,68,172
7125,5912,10,807,512,69,214
7126,5913,13,886,416,65,174
7127,5913,10,808,514,82,209
7128,5914,10,808,514,78,224
7129,5914,13,888,417,55,153
7130,5915,13,879,417,64,174
7131,5915,10,805,518,86,218
7132,5916,13,874,418,66,172
7133,5916,10,802,517,85,221
7134,5917,13,867,418,67,173
7135,5917,10,803,519,87,220
7136,5918,13,866,419,67,172
7137,5918,10,802,517,92,224
7138,5919,10,807,522,94,216
7139,5919,13,874,422,52,170
7140,5920,10,807,527,99,210
7141,5920,13,872,421,52,171
7142,5921,10,808,531,102,207
7143,5921,13,866,412,55,188
7144,5922,13,852,422,78,168
7145,5922,10,811,549,100,191
7146,5923,10,817,546,93,195
7147,5924,-1,828,446,88,295
7148,5925,-1,838,459,74,281
7149,5926,10,842,519,73,228
7150,5927,10,850,510,64,242
7151,5927,13,852,420,44,174
7152,5928,10,846,514,71,235
7153,5928,13,842,416,51,182
7154,5929,13,834,424,64,178
7155,5929,10,859,526,64,228
7156,5930,13,832,423,66,178
7157,5930,10,862,527,66,228
7158,5931,13,831,425,64,179
7159,5931,10,868,529,60,228
7160,5932,13,832,424,59,184
7161,5932,10,869,532,59,224
7162,5933,13,832,424,56,188
7163,5933,10,867,533,73,230
7164,5934,13,832,424,58,187
7165,5934,10,870,536,79,221
7166,5935,13,832,425,58,186
7167,5935,10,871,537,89,220
7168,5936,13,832,425,57,185
7169,5936,10,873,538,98,219
7170,5937,13,829,425,61,187
7171,5937,10,893,544,79,211
7172,5938,13,822,426,63,188
7173,5938,10,895,543,78,215
7174,5939,13,818,427,66,189
7175,5939,10,898,548,77,215
7176,5940,13,813,429,70,188
7177,5940,10,912,546,63,221
7178,5941,13,810,427,70,193
7179,5941,10,918,544,59,224
7180,5942,13,808,429,72,192
7181,5942,10,929,538,52,237
7182,5943,13,803,430,70,190
7183,5943,10,940,548,48,223
7184,5944,13,802,430,70,188
7185,5945,13,799,432,73,181
7186,5946,13,797,433,71,186
7187,5946,10,951,554,55,214
7188,5947,13,795,431,69,191
7189,5947,10,957,551,63,218
7190,5948,13,796,431,66,193
7191,5948,10,968,561,70,213
7192,5949,13,796,432,66,193
7193,5949,10,968,559,84,217
7194,5950,13,795,434,65,191
7195,5951,13,795,434,65,192
7196,5952,13,794,435,65,192
7197,5952,10,975,561,88,217
7198,5953,13,794,437,68,187
7199,5953,10,977,560,86,220
7200,5954,13,797,439,68,181
7201,5954,10,987,557,75,228
7202,5955,13,796,442,72,180
7203,5955,10,999,549,61,241
7204,5956,13,796,442,73,179
7205,5956,10,1009,555,57,228
7206,5957,13,795,443,79,179
7207,5957,10,1013,558,56,230
7208,5958,13,796,443,82,181
7209,5958,10,1019,561,53,223
7210,5959,13,800,444,80,183
7211,5959,10,1025,559,51,230
7212,5960,13,805,443,75,187
7213,5960,10,1030,559,54,232
7214,5961,13,813,443,71,187
7215,5961,10,1032,560,63,234
7216,5962,13,818,440,70,193
7217,5962,10,1037,566,69,234
7218,5963,13,825,445,68,195
7219,5963,10,1044,568,75,229
7220,5964,13,829,446,67,195
7221,5964,10,1051,573,76,223
7222,5965,13,832,445,68,197
7223,5965,10,1053,576,81,224
7224,5966,13,833,446,71,197
7225,5966,10,1053,575,82,226
7226,5967,13,837,446,72,201
7227,5967,10,1057,576,79,229
7228,5968,13,841,447,70,202
7229,5968,10,1063,576,77,231
7230,5969,13,842,445,70,203
7231,5969,10,1063,575,78,229
7232,5970,13,844,448,70,203
7233,5970,10,1085,575,58,238
7234,5971,13,846,452,69,204
7235,5971,10,1091,581,49,229
7236,5972,13,848,452,68,206
7237,5972,10,1099,585,46,227
7238,5973,13,849,451,67,213
7239,5973,10,1105,584,44,228
7240,5974,13,848,453,69,209
7241,5974,10,1111,584,51,231
7242,5975,13,847,455,71,209
7243,5975,10,1117,584,61,235
7244,5976,13,847,458,71,207
7245,5976,10,1126,585,64,233
7246,5977,13,855,460,70,205
7247,5977,10,1132,595,68,227
7248,5978,13,855,462,69,204
7249,5978,10,1129,597,82,226
7250,5979,13,859,464,67,202
7251,5979,10,1124,595,93,233
7252,5980,13,861,463,68,204
7253,5980,14,1240,490,69,210
7254,5980,10,1122,591,98,239
7255,5981,13,861,463,67,210
7256,5981,14,1239,486,72,216
7257,5981,10,1119,595,108,236
7258,5982,13,866,463,67,210
7259,5982,14,1238,481,74,226
7260,5982,10,1136,587,104,254
7261,5983,13,868,466,73,204
7262,5983,14,1240,486,73,222
7263,5983,10,1151,589,80,258
7264,5984,13,872,469,74,202
7265,5984,14,1239,493,74,207
7266,5984,10,1153,586,80,259
7267,5985,13,874,471,74,199
7268,5985,14,1235,495,78,202
7269,5985,10,1163,593,78,254
7270,5986,13,873,472,81,202
7271,5986,14,1237,496,69,208
7272,5986,10,1174,596,69,254
7273,5987,13,877,472,79,204
7274,5987,14,1233,484,73,225
7275,5987,10,1180,598,79,249
7276,5988,13,884,475,79,200
7277,5988,14,1227,479,75,234
7278,5988,10,1187,606,66,239
7279,5989,13,892,472,73,205
7280,5989,14,1225,485,75,232
7281,5989,10,1201,615,65,226
7282,5990,13,896,472,72,208
7283,5990,-1,1207,481,82,325
7284,5991,13,902,473,68,207
7285,5991,-1,1204,494,90,300
7286,5992,13,906,473,68,209
7287,5992,14,1201,491,90,311
7288,5993,13,912,476,68,216
7289,5993,14,1198,497,89,291
7290,5994,13,919,474,64,220
7291,5994,14,1201,505,78,206
7292,5994,10,1209,598,111,270
7293,5995,13,920,472,67,225
7294,5995,14,1199,501,84,221
7295,5996,13,920,473,69,228
7296,5996,14,1195,500,85,230
7297,5996,10,1213,606,116,267
7298,5997,13,921,476,70,223
7299,5997,14,1194,501,86,230
7300,5998,13,921,479,81,217
7301,5998,14,1196,507,88,239
7302,5998,10,1226,610,102,283
7303,5999,13,924,479,77,221
7304,5999,14,1191,502,86,229
7305,5999,10,1238,610,94,284
7306,6000,13,926,480,75,229
7307,6000,14,1191,502,85,251
7308,6000,10,1244,608,92,290
7309,6001,13,928,480,75,232
7310,6001,14,1190,500,91,257
7311,6002,13,933,480,70,233
7312,6002,14,1186,507,87,245
7313,6003,13,935,480,67,237
7314,6003,14,1180,514,84,234
7315,6004,13,937,480,67,237
7316,6004,14,1177,515,81,233
7317,6005,13,940,482,64,237
7318,6005,14,1167,513,86,242
7319,6006,13,943,486,63,233
7320,6006,14,1166,513,75,244
7321,6006,10,1293,635,103,241
7322,6007,13,945,487,67,229
7323,6007,14,1162,517,80,237
7324,6007,10,1289,632,113,250
7325,6008,13,949,487,65,233
7326,6008,14,1157,520,85,236
7327,6008,10,1294,635,121,248
7328,6009,13,952,489,68,229
7329,6009,14,1157,520,80,236
7330,6009,10,1293,635,132,250
7331,6010,13,954,492,70,227
7332,6010,14,1156,525,77,232
7333,6010,10,1291,636,129,246
7334,6011,13,958,493,73,227
7335,6011,14,1152,528,79,236
7336,6011,10,1295,638,143,241
7337,6012,13,960,498,75,223
7338,6012,14,1151,530,77,234
7339,6012,10,1305,632,136,252
7340,6013,13,962,501,76,221
7341,6013,14,1147,531,82,236
7342,6013,10,1316,635,135,252
7343,6014,13,968,506,74,216
7344,6014,14,1144,534,88,236
7345,6015,13,969,505,77,220
7346,6015,14,1142,533,89,236
7347,6016,13,969,505,77,219
7348,6016,14,1142,534,90,240
7349,6016,10,1358,631,109,255
7350,6017,13,970,508,79,216
7351,6017,14,1141,538,89,235
7352,6017,10,1365,639,107,239
7353,6018,13,974,507,78,219
7354,6018,14,1138,540,78,234
7355,6018,10,1384,619,89,273
7356,6019,13,977,508,77,219
7357,6019,14,1138,536,77,245
7358,6019,10,1388,626,96,263
7359,6020,13,979,508,78,221
7360,6020,14,1136,540,79,253
7361,6020,10,1399,630,95,254
7362,6021,13,986,511,78,229
7363,6021,14,1134,540,79,260
7364,6021,10,1399,633,115,252
7365,6022,13,987,512,83,230
7366,6022,14,1130,545,84,258
7367,6022,10,1395,634,123,252
7368,6023,13,990,511,82,232
7369,6023,14,1128,550,86,251
7370,6023,10,1397,636,126,246
7371,6024,13,990,509,95,241
7372,6024,14,1121,552,92,250
7373,6025,13,994,511,94,242
7374,6025,14,1117,557,96,251
7375,6025,10,1457,630,91,250
7376,6026,13,996,511,96,253
7377,6026,14,1118,560,93,254
7378,6026,10,1457,626,89,263
7379,6027,13,1000,513,96,251
7380,6027,14,1117,562,92,254
7381,6027,10,1456,628,94,263
7382,6028,13,1001,513,93,249
7383,6028,14,1114,562,93,251
7384,6029,13,1005,517,92,247
7385,6029,14,1114,566,92,248
7386,6029,10,1464,630,102,259
7387,6030,13,1008,520,91,245
7388,6030,14,1114,567,90,250
7389,6030,10,1477,634,92,245
7390,6031,13,1012,523,88,245
7391,6031,14,1112,567,89,250
7392,6031,10,1487,628,90,253
7393,6032,13,1015,525,82,243
7394,6032,14,1110,571,89,248
7395,6032,10,1495,613,89,279
7396,6033,13,1019,527,79,241
7397,6033,14,1108,572,91,248
7398,6033,10,1515,613,84,281
7399,6034,13,1025,529,77,239
7400,6034,14,1106,573,93,251
7401,6034,10,1517,630,83,247
7402,6035,13,1029,532,77,239
7403,6035,14,1103,571,95,260
7404,6035,10,1514,636,102,244
7405,6036,13,1034,535,77,232
7406,6036,14,1105,571,94,259
7407,6036,10,1515,636,118,243
7408,6037,13,1036,536,76,232
7409,6037,14,1104,573,95,256
7410,6037,10,1520,633,134,251
7411,6038,13,1041,536,74,231
7412,6038,14,1104,584,94,252
7413,6038,10,1519,633,137,255
7414,6039,13,1045,540,72,226
7415,6039,14,1110,583,87,253
7416,6039,10,1521,633,141,253
7417,6040,13,1046,541,69,226
7418,6040,14,1107,584,85,257
7419,6040,10,1525,638,139,244
7420,6041,13,1047,540,68,230
7421,6041,14,1101,583,87,262
7422,6041,10,1545,641,121,242
7423,6042,13,1050,537,68,235
7424,6042,14,1095,583,84,265
7425,6042,10,1551,639,125,243
7426,6043,13,1052,537,72,234
7427,6043,14,1090,588,87,262
7428,6043,10,1561,632,113,267
7429,6044,13,1054,534,71,241
7430,6044,14,1088,584,85,267
7431,6044,10,1585,626,100,270
7432,6045,13,1057,534,78,239
7433,6045,14,1085,581,90,271
7434,6045,10,1597,630,86,262
7435,6046,14,1081,576,91,278
7436,6046,10,1613,621,84,264
7437,6047,14,1075,575,94,280
7438,6048,14,1074,580,95,280
7439,6048,10,1631,622,94,266
7440,6049,14,1074,575,94,291
7441,6049,10,1629,626,101,259
7442,6050,14,1073,576,94,297
7443,6051,14,1074,572,89,309
7444,6052,14,1075,579,84,307
7445,6053,14,1072,580,89,311
7446,6054,14,1074,576,86,322
7447,6054,10,1650,628,118,249
7448,6055,14,1073,596,84,320
7449,6055,10,1644,634,135,241
7450,6056,14,1071,601,85,315
7451,6056,10,1650,634,138,246
7452,6057,14,1070,606,90,310
7453,6057,10,1674,630,111,258
7454,6058,14,1068,615,94,298
7455,6058,10,1690,633,108,247
7456,6059,14,1066,622,98,289
7457,6059,10,1708,640,95,235
7458,6060,-1,1104,569,106,151
7459,6060,14,1066,630,98,286
7460,6060,10,1720,633,87,246
7461,6061,-1,1102,571,108,153
7462,6061,14,1064,637,100,277
7463,6061,10,1734,635,89,238
7464,6062,14,1063,630,102,283
7465,6062,10,1735,630,95,252
7466,6063,14,1063,628,102,292
7467,6063,10,1745,638,93,238
7468,6064,13,1096,581,111,199
7469,6064,14,1070,621,92,308
7470,6064,10,1745,638,103,237
7471,6065,13,1102,584,105,201
7472,6065,14,1062,630,78,308
7473,6065,10,1746,630,120,245
7474,6066,13,1110,585,95,204
7475,6066,10,1751,633,134,242
7476,6066,14,1059,631,77,324
7477,6067,13,1123,580,85,282
7478,6067,10,1751,628,135,246
7479,6067,14,1049,634,87,317
7480,6068,13,1127,580,84,279
7481,6068,10,1752,633,139,238
7482,6068,14,1047,638,88,311
7483,6069,13,1126,586,90,264
7484,6069,10,1752,632,146,239
7485,6069,14,1043,635,92,322
7486,6070,13,1124,587,95,268
7487,6070,14,1040,640,96,318
7488,6071,13,1123,590,101,265
7489,6071,14,1038,645,99,313
7490,6071,15,1207,336,58,149
7491,6072,15,1191,336,85,146
7492,6072,13,1120,595,109,261
7493,6072,14,1039,652,98,305
7494,6073,15,1188,337,88,145
7495,6073,13,1118,599,116,261
7496,6073,14,1037,657,97,301
7497,6074,15,1186,336,86,148
7498,6074,13,1127,603,116,256
7499,6074,14,1034,661,98,300
7500,6075,13,1130,603,115,261
7501,6075,14,1034,663,97,299
7502,6076,13,1138,603,109,265
7503,6076,14,1030,664,99,309
7504,6076,15,1194,340,62,136
7505,6077,13,1146,602,98,271
7506,6077,14,1025,661,94,324
7507,6077,15,1186,336,51,148
7508,6078,13,1152,604,90,271
7509,6078,14,1023,664,95,319
7510,6078,15,1185,332,47,155
7511,6079,13,1160,608,86,268
7512,6079,14,1023,666,91,339
7513,6080,13,1166,608,84,270
7514,6080,14,1020,664,92,347
7515,6080,15,1183,334,45,149
7516,6081,13,1174,611,83,280
7517,6081,14,1017,670,98,343
7518,6081,15,1178,330,47,157
7519,6082,13,1182,613,84,276
7520,6082,14,1015,673,99,346
7521,6082,15,1173,336,49,146
7522,6083,13,1188,613,86,278
7523,6083,14,1012,682,102,342
7524,6084,13,1188,612,93,280
7525,6084,14,1011,687,102,345
7526,6084,15,1168,334,43,151
7527,6085,13,1192,609,92,291
7528,6085,14,1013,692,98,342
7529,6085,15,1166,334,42,152
7530,6086,13,1194,610,96,298
7531,6086,14,1018,693,94,344
7532,6086,15,1161,337,45,146
7533,6087,13,1196,615,95,304
7534,6087,14,1019,697,93,335
7535,6087,15,1160,337,46,146
7536,6088,13,1198,623,96,296
7537,6088,14,1021,705,95,322
7538,6088,15,1156,340,44,138
7539,6089,13,1194,626,106,301
7540,6089,14,1018,699,100,355
7541,6089,15,1157,337,41,144
7542,6090,13,1195,629,106,305
7543,6090,14,1016,699,102,356
7544,6091,13,1197,629,106,306
7545,6091,14,1009,702,106,353
7546,6092,13,1200,632,102,301
7547,6092,14,1004,706,104,352
7548,6093,13,1202,632,97,321
7549,6093,14,1005,714,102,346
7550,6093,9,1740,951,160,121
7551,6094,13,1207,622,101,343
7552,6094,14,1003,721,102,345
7553,6094,9,1738,949,154,124
7554,6095,13,1208,625,102,339
7555,6095,14,1005,728,99,337
7556,6095,9,1735,942,152,131
7557,6096,13,1209,628,101,335
7558,6096,14,1004,729,100,339
7559,6096,9,1728,936,156,138
7560,6097,13,1211,628,102,335
7561,6097,14,1006,734,99,328
7562,6097,9,1723,930,155,144
7563,6098,13,1214,638,102,320
7564,6098,14,1004,737,97,325
7565,6098,9,1721,926,150,150
7566,6099,13,1219,644,101,309
7567,6099,14,1002,741,99,327
7568,6099,9,1714,924,153,152
7569,6100,13,1225,649,105,309
7570,6100,14,1000,743,98,323
7571,6100,9,1704,904,164,175
7572,6101,13,1232,654,109,310
7573,6101,14,996,743,97,328
7574,6101,9,1704,906,157,171
7575,6102,13,1239,662,112,303
7576,6102,14,993,749,90,334
7577,6102,9,1676,908,165,165
7578,6103,13,1242,669,112,295
7579,6103,14,987,749,100,333
7580,6103,9,1668,903,166,174
7581,6104,13,1246,670,110,300
7582,6104,14,970,767,115,304
7583,6104,9,1650,898,173,179
7584,6105,13,1250,672,110,301
7585,6105,14,967,774,120,295
7586,6105,9,1645,897,176,178
7587,6106,13,1255,673,106,304
7588,6106,14,963,776,121,293
7589,6106,9,1628,891,187,181
7590,6107,13,1257,670,108,309
7591,6107,14,963,781,123,288
7592,6107,9,1628,884,175,189
7593,6108,13,1256,676,117,319
7594,6108,14,961,788,126,283
7595,6108,9,1630,876,169,198
7596,6109,13,1261,678,116,318
7597,6109,14,960,789,125,285
7598,6109,9,1629,874,163,199
7599,6110,13,1264,685,114,312
7600,6110,14,958,794,127,279
7601,6110,9,1627,871,162,200
7602,6111,13,1265,687,117,318
7603,6111,14,957,798,126,277
7604,6111,9,1612,868,153,203
7605,6112,13,1272,689,123,322
7606,6112,14,955,801,126,275
7607,6112,9,1616,865,138,206
7608,6112,15,1064,333,38,154
7609,6113,13,1278,698,120,312
7610,6113,14,952,809,129,267
7611,6113,9,1610,854,135,217
7612,6113,15,1059,334,39,149
7613,6114,13,1278,699,122,319
7614,6114,14,952,810,129,269
7615,6114,9,1605,847,134,229
7616,6114,15,1055,328,39,164
7617,6115,13,1277,704,157,321
7618,6115,14,955,811,125,270
7619,6115,9,1600,845,133,229
7620,6116,13,1276,709,163,333
7621,6116,14,954,814,125,266
7622,6116,9,1594,845,133,229
7623,6116,15,1043,334,46,150
7624,6117,13,1278,711,166,334
7625,6117,14,953,822,126,256
7626,6117,9,1588,839,134,241
7627,6117,15,1038,336,48,148
7628,6118,13,1279,718,163,327
7629,6118,14,952,824,126,254
7630,6118,9,1589,838,132,241
7631,6118,15,1031,343,51,135
7632,6119,13,1283,722,157,327
7633,6119,14,949,826,125,251
7634,6119,9,1586,831,136,237
7635,6119,15,1026,342,56,137
7636,6120,13,1294,730,118,324
7637,6120,14,945,831,130,242
7638,6120,9,1584,827,137,243
7639,6120,15,1023,342,57,137
7640,6121,13,1289,732,160,323
7641,6121,9,1583,822,136,249
7642,6121,14,938,842,137,231
7643,6122,13,1291,736,158,324
7644,6122,9,1587,820,133,251
7645,6122,14,938,844,137,230
7646,6123,13,1293,735,157,331
7647,6123,9,1587,813,130,262
7648,6123,14,936,844,139,229
7649,6124,13,1295,736,157,332
7650,6124,9,1585,810,129,265
7651,6124,14,935,849,138,222
7652,6125,13,1312,745,120,313
7653,6125,9,1583,805,130,273
7654,6125,14,934,856,131,211
7655,6126,13,1319,747,115,318
7656,6126,9,1583,799,122,282
7657,6126,14,931,860,133,207
7658,6127,13,1312,733,156,346
7659,6127,9,1580,793,121,286
7660,6127,14,924,865,136,203
7661,6128,13,1312,735,153,344
7662,6128,9,1578,785,121,296
7663,6128,14,920,867,135,202
7664,6129,13,1317,734,149,345
7665,6129,9,1574,775,117,307
7666,6129,14,916,874,134,196
7667,6130,13,1318,729,149,355
7668,6130,9,1568,772,121,315
7669,6130,14,909,875,142,196
7670,6131,13,1319,724,149,363
7671,6131,9,1554,772,126,309
7672,6131,14,898,877,155,197
7673,6132,13,1314,754,160,330
7674,6132,9,1551,773,130,298
7675,6132,14,894,883,158,194
7676,6132,15,986,335,48,151
7677,6133,13,1342,726,131,359
7678,6133,14,891,887,158,192
7679,6133,15,981,340,51,142
7680,6134,13,1344,726,131,360
7681,6134,14,892,889,152,191
7682,6134,15,979,338,52,141
7683,6135,13,1341,723,139,361
7684,6135,14,872,894,159,188
7685,6135,15,976,338,51,141
7686,6136,14,870,902,153,177
7687,6136,15,972,340,56,138
7688,6137,14,861,904,169,173
7689,6137,15,969,344,47,134
7690,6138,13,1371,777,119,303
7691,6138,14,859,908,177,167
7692,6139,13,1375,782,123,297
7693,6139,14,860,925,175,148
7694,6140,9,1524,747,109,318
7695,6140,13,1382,796,132,273
7696,6140,14,861,929,172,141
7697,6140,15,964,331,36,162
7698,6141,9,1520,746,113,308
7699,6141,13,1393,803,131,265
7700,6141,14,862,935,166,134
7701,6141,15,956,334,40,155
7702,6142,9,1516,735,106,317
7703,6142,13,1399,803,130,273
7704,6142,14,865,941,158,127
7705,6142,15,951,339,41,141
7706,6143,9,1515,730,102,317
7707,6143,13,1402,810,128,262
7708,6143,14,863,946,155,121
7709,6143,15,945,349,43,137
7710,6144,9,1512,717,97,333
7711,6144,13,1401,821,137,250
7712,6144,14,862,952,151,116
7713,6145,13,1415,816,141,262
7714,6145,14,863,956,151,112
7715,6146,13,1422,814,146,265
7716,6146,14,866,960,152,107
7717,6146,15,934,343,41,130
7718,6147,13,1424,783,163,289
7719,6147,14,863,967,154,102
7720,6147,15,930,341,46,135
7721,6148,13,1433,805,140,269
7722,6148,15,927,343,46,132
7723,6149,13,1433,821,148,253
7724,6149,15,921,342,52,135
7725,6150,13,1441,823,148,248
7726,6150,15,920,337,49,147
7727,6151,13,1454,829,144,242
7728,6151,15,922,333,41,157
7729,6152,13,1461,850,141,227
7730,6152,15,923,330,39,162
7731,6153,13,1467,854,140,222
7732,6153,15,922,335,37,149
7733,6154,13,1484,858,150,214
7734,6154,15,922,334,36,151
7735,6155,13,1490,859,150,213
7736,6155,15,921,335,37,150
7737,6156,9,1449,681,80,315
7738,6156,13,1504,866,141,207
7739,6156,15,921,335,37,150
7740,6157,13,1510,873,142,200
7741,6157,15,920,339,39,138
7742,6158,13,1527,878,133,198
7743,6158,15,917,335,41,151
7744,6159,13,1537,882,132,193
7745,6159,15,916,337,43,145
7746,6160,13,1537,884,140,189
7747,6161,13,1537,890,156,185
7748,6161,15,917,338,45,145
7749,6162,13,1553,893,162,186
7750,6162,15,916,339,47,143
7751,6163,13,1575,898,144,179
7752,6163,15,915,338,51,147
7753,6164,13,1588,901,146,176
7754,6164,15,915,341,52,142
7755,6165,13,1597,908,148,166
7756,6165,15,916,344,52,133
7757,6166,13,1612,911,140,161
7758,6166,15,916,342,52,139
7759,6167,13,1614,913,149,159
7760,6167,15,918,343,50,138
7761,6168,13,1630,925,165,147
7762,6168,15,921,339,48,146
7763,6169,13,1634,928,167,145
7764,6169,15,923,346,48,132
7765,6170,13,1643,937,165,136
7766,6170,15,923,343,46,151
7767,6171,15,924,349,45,142
7768,6172,15,925,353,46,136
7769,6173,15,927,354,43,134
7770,6174,13,1698,949,172,125
7771,6175,13,1707,954,168,119
7772,6175,15,929,355,44,136
7773,6176,15,928,356,48,133
7774,6177,15,929,360,45,130
7775,6188,15,935,357,56,145
7776,6189,15,937,355,54,149
7777,6190,15,937,356,53,149
7778,6191,15,936,358,55,148
7779,6192,15,938,361,54,155
7780,6193,15,940,366,54,146
7781,6194,15,941,369,54,142
7782,6195,15,942,368,54,146
7783,6196,15,943,367,53,152
7784,6197,15,943,367,53,150
7785,6198,15,944,362,53,164
7786,6199,15,947,364,52,156
7787,6200,9,1209,598,65,234
7788,6200,15,948,362,52,163
7789,6201,9,1202,598,71,231
7790,6201,15,947,362,52,167
7791,6202,15,947,359,51,174
7792,6203,15,947,360,51,174
7793,6204,15,946,358,52,180
7794,6205,15,945,362,52,174
7795,6206,15,944,359,52,180
7796,6207,15,943,363,53,172
7797,6208,15,943,365,53,168
7798,6209,15,943,367,53,163
7799,6210,15,943,368,54,162
7800,6211,15,943,364,53,173
7801,6212,15,943,362,53,180
7802,6213,15,944,359,52,185
7803,6214,15,943,365,54,173
7804,6215,15,944,368,54,168
7805,6216,9,1185,558,66,231
7806,6216,15,943,371,55,163
7807,6217,9,1185,553,67,238
7808,6217,15,945,382,54,160
7809,6218,14,1278,903,142,173
7810,6218,15,948,382,51,160
7811,6219,9,1181,554,62,230
7812,6219,15,951,380,48,166
7813,6220,15,939,380,67,164
7814,6221,15,942,379,67,168
7815,6221,9,1180,543,63,231
7816,6222,15,943,381,68,166
7817,6222,9,1180,542,65,232
7818,6223,15,944,384,68,165
7819,6223,9,1176,543,63,227
7820,6224,15,945,383,68,169
7821,6224,9,1173,542,63,225
7822,6225,15,945,384,69,165
7823,6225,9,1173,540,62,226
7824,6226,15,945,386,69,164
7825,6226,9,1172,538,58,230
7826,6227,15,946,388,69,165
7827,6227,9,1170,535,62,234
7828,6228,15,948,391,68,163
7829,6228,9,1168,534,66,231
7830,6228,14,1350,866,163,206
7831,6229,15,947,392,67,163
7832,6229,9,1166,534,69,225
7833,6229,14,1354,863,163,210
7834,6230,15,949,393,66,166
7835,6230,9,1165,535,71,219
7836,6230,14,1357,861,165,209
7837,6231,15,949,393,68,165
7838,6231,9,1163,534,73,217
7839,6231,14,1369,854,156,217
7840,6232,15,949,393,68,168
7841,6232,9,1163,533,76,219
7842,6233,15,949,394,66,170
7843,6233,9,1163,530,78,222
7844,6234,15,949,395,66,170
7845,6234,9,1162,527,82,224
7846,6235,15,949,394,66,173
7847,6235,9,1164,527,78,222
7848,6235,14,1404,845,122,233
7849,6236,15,949,395,66,178
7850,6236,9,1167,523,75,217
7851,6236,14,1411,845,116,234
7852,6237,15,950,397,68,173
7853,6237,9,1169,521,77,215
7854,6237,14,1427,842,111,235
7855,6238,15,949,400,67,170
7856,6238,9,1173,521,80,216
7857,6238,14,1432,838,111,241
7858,6239,15,949,400,69,172
7859,6239,9,1178,520,74,213
7860,6239,14,1435,837,119,241
7861,6240,15,950,401,68,172
7862,6240,9,1180,519,75,216
7863,6240,14,1434,829,124,244
7864,6241,15,951,402,68,171
7865,6241,9,1184,515,77,221
7866,6241,14,1433,829,136,241
7867,6242,15,951,403,69,171
7868,6242,9,1192,507,76,221
7869,6242,14,1446,826,127,247
7870,6243,15,953,405,68,170
7871,6243,9,1193,506,73,223
7872,6243,14,1453,822,125,254
7873,6244,15,951,406,69,170
7874,6244,9,1194,509,72,216
7875,6244,14,1460,824,129,251
7876,6245,15,953,406,68,170
7877,6245,9,1200,510,69,211
7878,6245,14,1463,824,135,249
7879,6246,15,954,405,70,171
7880,6246,9,1200,512,67,207
7881,6246,14,1467,820,136,255
7882,6247,15,956,407,67,171
7883,6247,9,1204,509,69,214
7884,6247,14,1475,814,132,264
7885,6248,15,958,407,66,172
