pk_blobs_00.pdf_id,sentiment01.score,sentiment01.label
59050,0.061363636,POSITIVE
59051,0.069761905,POSITIVE
59052,0.087037037,POSITIVE
59053,0.049074074,POSITIVE
59054,0.151785714,POSITIVE
59055,-0.066666667,NEGATIVE
59056,0.029166667,POSITIVE
59057,0.113598901,POSITIVE
59058,0.08696405,POSITIVE
59059,0.181261596,POSITIVE
59060,0.128851541,POSITIVE
59061,0.188095238,POSITIVE
59062,-0.025,NEGATIVE
59063,0.268055556,POSITIVE
59064,0.097222222,POSITIVE
59065,0.068181818,POSITIVE
59066,0.125,POSITIVE
59067,0.023333333,POSITIVE
59068,0.083333333,POSITIVE
59069,0.115079365,POSITIVE
59070,-0.044047619,NEGATIVE
59071,0.133402778,POSITIVE
59072,0.055,POSITIVE
59073,0.088528139,POSITIVE
59074,0.140634921,POSITIVE
59075,0.228207071,POSITIVE
59076,0.091666667,POSITIVE
59077,0.3,POSITIVE
59078,0.104017857,POSITIVE
59079,0.129040404,POSITIVE
59080,0.123346561,POSITIVE
59081,0.1325,POSITIVE
59082,0.001406926,POSITIVE
59083,0.05,POSITIVE
59084,0.132240896,POSITIVE
59085,0.125,POSITIVE
59086,0.095730028,POSITIVE
59087,0.131349206,POSITIVE
59088,-0.078571429,NEGATIVE
59089,0.062566138,POSITIVE
59090,0.1,POSITIVE
59091,0.15,POSITIVE
59092,0.011111111,POSITIVE
59093,0.154761905,POSITIVE
59094,0.01875,POSITIVE
59095,0.15952381,POSITIVE
59096,0.121428571,POSITIVE
59097,0,NEUTRAL
59098,0.137605042,POSITIVE
59099,0.006304113,POSITIVE
59100,0.064583333,POSITIVE
59101,0.045454545,POSITIVE
59102,0.094318182,POSITIVE
59103,0.031343656,POSITIVE
59104,0.107142857,POSITIVE
59105,0.028888889,POSITIVE
59106,0.154166667,POSITIVE
59107,0.022222222,POSITIVE
59108,0.11875,POSITIVE
59109,-0.05,NEGATIVE
59110,-0.001818182,NEGATIVE
59111,0.063809524,POSITIVE
59112,-0.013465608,NEGATIVE
59113,0.061910774,POSITIVE
59114,0.071568627,POSITIVE
59115,0.00952381,POSITIVE
59116,0.207207792,POSITIVE
59117,0.133333333,POSITIVE
59118,0,NEUTRAL
59119,0.195,POSITIVE
59120,-0.021875,NEGATIVE
59121,-0.011002886,NEGATIVE
59122,0.195,POSITIVE
59123,0.075574713,POSITIVE
59124,0.097785714,POSITIVE
59125,0.247727273,POSITIVE
59126,0.08469216,POSITIVE
59127,-0.035714286,NEGATIVE
59128,0.166666667,POSITIVE
59129,-0.057174688,NEGATIVE
59130,0.041055556,POSITIVE
59131,0.153571429,POSITIVE
59132,0.155722611,POSITIVE
59133,0.012797619,POSITIVE
59134,0.05152868,POSITIVE
59135,0.056926407,POSITIVE
59136,0.03125,POSITIVE
59137,0.093229167,POSITIVE
59138,0.036309524,POSITIVE
59139,-0.1,NEGATIVE
59140,0.12,POSITIVE
59141,0.158571429,POSITIVE
59142,0.0203125,POSITIVE
59143,0.182142857,POSITIVE
59144,0.084047619,POSITIVE
59145,0.147186147,POSITIVE
59146,0.069573284,POSITIVE
59147,0.078571429,POSITIVE
59148,0.131818182,POSITIVE
59149,0.117857143,POSITIVE
59150,0,NEUTRAL
59151,0.053703704,POSITIVE
59152,0.136363636,POSITIVE
59153,-0.062337662,NEGATIVE
59154,0.065555556,POSITIVE
59155,0.223214286,POSITIVE
59156,0.2796875,POSITIVE
59157,0.052984735,POSITIVE
59158,0.033333333,POSITIVE
59159,0.107823773,POSITIVE
59160,0.155573593,POSITIVE
59161,0.025,POSITIVE
59162,0.216666667,POSITIVE
59163,0.035714286,POSITIVE
59164,0.235587302,POSITIVE
59165,0.08166744,POSITIVE
59166,0.375,POSITIVE
59167,0.056850649,POSITIVE
59168,0.061666667,POSITIVE
59169,-0.125,NEGATIVE
59170,0.167328042,POSITIVE
59171,0.177777778,POSITIVE
59172,0.008333333,POSITIVE
59173,-0.067738095,NEGATIVE
59174,-0.047268908,NEGATIVE
59175,0.19375,POSITIVE
59176,0.117403344,POSITIVE
59177,0.099232586,POSITIVE
59178,0.128333333,POSITIVE
59179,0.008712121,POSITIVE
59180,0.083333333,POSITIVE
59181,0.066666667,POSITIVE
59182,0.055454545,POSITIVE
59183,0,NEUTRAL
59184,0,NEUTRAL
59185,0.07,POSITIVE
59186,0,NEUTRAL
59187,0.035714286,POSITIVE
59188,0.025703463,POSITIVE
59189,0.026666667,POSITIVE
59190,0.153571429,POSITIVE
59191,0.047222222,POSITIVE
59192,0.013594276,POSITIVE
59193,0.062962963,POSITIVE
59194,0.107029478,POSITIVE
59195,-0.005,NEGATIVE
59196,0.007692308,POSITIVE
59197,-0.132142857,NEGATIVE
59198,0.05,POSITIVE
59199,0.082900433,POSITIVE
59200,0.2,POSITIVE
59201,0.040909091,POSITIVE
59202,0.082653061,POSITIVE
59203,0.077857143,POSITIVE
59204,0.045707071,POSITIVE
59205,0.087373737,POSITIVE
59206,0.275,POSITIVE
59207,-0.012244898,NEGATIVE
59208,-0.033333333,NEGATIVE
59209,0.024761905,POSITIVE
59210,0.2,POSITIVE
59211,-0.113095238,NEGATIVE
59212,0.35,POSITIVE
59213,0.002197802,POSITIVE
59214,0.08625,POSITIVE
59215,-0.02325974,NEGATIVE
59216,0.022121212,POSITIVE
59217,0.068333333,POSITIVE
59218,0.128434066,POSITIVE
59219,0.021944444,POSITIVE
59220,0.045629371,POSITIVE
59221,0.014413265,POSITIVE
59222,0.154935516,POSITIVE
59223,-0.05,NEGATIVE
59224,-0.09047619,NEGATIVE
59225,0.132467532,POSITIVE
59226,0.065374332,POSITIVE
59227,-0.022916667,NEGATIVE
59228,0.08,POSITIVE
59229,-0.028084416,NEGATIVE
59230,0.068406593,POSITIVE
59231,0.088928571,POSITIVE
59232,0.030952381,POSITIVE
59233,0.098534799,POSITIVE
59234,0.240636364,POSITIVE
59235,0.183358586,POSITIVE
59236,-0.005681818,NEGATIVE
59237,0.10085639,POSITIVE
59238,0.087405303,POSITIVE
59239,0.105952381,POSITIVE
59240,0.121428571,POSITIVE
59241,0.088809524,POSITIVE
59242,0,NEUTRAL
59243,0.028333333,POSITIVE
59244,0.187373737,POSITIVE
59245,0.083333333,POSITIVE
59246,0.116517857,POSITIVE
59247,0.090104167,POSITIVE
59248,-0.039583333,NEGATIVE
59249,0.228571429,POSITIVE
59250,0.068181818,POSITIVE
59251,0.04375,POSITIVE
59252,0.168055556,POSITIVE
59253,0.041904762,POSITIVE
59254,0.10802139,POSITIVE
59255,0.078658009,POSITIVE
59256,-0.026515152,NEGATIVE
59257,-0.211111111,NEGATIVE
59258,0.203703704,POSITIVE
59259,0.136027569,POSITIVE
59260,0.05297619,POSITIVE
59261,-0.004786706,NEGATIVE
59262,0.25,POSITIVE
59263,0.070906544,POSITIVE
59264,-0.027705628,NEGATIVE
59265,0.272916667,POSITIVE
59266,-0.051443001,NEGATIVE
59267,0.133766234,POSITIVE
59268,0.085588235,POSITIVE
59269,0.166666667,POSITIVE
59270,0.133333333,POSITIVE
59271,-0.019047619,NEGATIVE
59272,0,NEUTRAL
59273,0.131015038,POSITIVE
59274,0.016666667,POSITIVE
59275,0.046666667,POSITIVE
59276,0.072222222,POSITIVE
59277,-0.113333333,NEGATIVE
59278,0.1125,POSITIVE
59279,0.0125,POSITIVE
59280,0.164583333,POSITIVE
59281,-0.001822917,NEGATIVE
59282,-0.0625,NEGATIVE
59283,0.3125,POSITIVE
59284,0.089761905,POSITIVE
59285,0.128305785,POSITIVE
59286,-0.143181818,NEGATIVE
59287,0.121428571,POSITIVE
59288,0.028787879,POSITIVE
59289,0.104921394,POSITIVE
59290,0.083333333,POSITIVE
59291,0.163690476,POSITIVE
59292,0.060275689,POSITIVE
59293,0.224404762,POSITIVE
59294,0.243208874,POSITIVE
59295,0.226723356,POSITIVE
59296,0.23530303,POSITIVE
59297,0.068095238,POSITIVE
59298,0.141666667,POSITIVE
59299,-0.052678571,NEGATIVE
59300,-0.06,NEGATIVE
59301,0.175,POSITIVE
59302,0.01617284,POSITIVE
59303,0,NEUTRAL
59304,-0.014118457,NEGATIVE
59305,0.111531746,POSITIVE
59306,0.026815476,POSITIVE
59307,0.008333333,POSITIVE
59308,0.090882035,POSITIVE
59309,0.125,POSITIVE
59310,0.009615385,POSITIVE
59311,0.14,POSITIVE
59312,0.084330144,POSITIVE
59313,0.300555556,POSITIVE
59314,-0.233333333,NEGATIVE
59315,0.06785124,POSITIVE
59316,-0.026666667,NEGATIVE
59317,-0.149487179,NEGATIVE
59318,0.022916667,POSITIVE
59319,0.006666667,POSITIVE
59320,0.038257576,POSITIVE
59321,0.214285714,POSITIVE
59322,0.235085639,POSITIVE
59323,0.458333333,POSITIVE
59324,0.060714286,POSITIVE
59325,0.014142857,POSITIVE
59326,0.0675,POSITIVE
59327,0.083285714,POSITIVE
59328,-0.125,NEGATIVE
59329,0.066666667,POSITIVE
59330,0.216666667,POSITIVE
59331,-0.009722222,NEGATIVE
59332,0.204761905,POSITIVE
59333,0.133333333,POSITIVE
59334,0.121875,POSITIVE
59335,0.066666667,POSITIVE
59336,0.333333333,POSITIVE
59337,0.047619048,POSITIVE
59338,0.225,POSITIVE
59339,-0.0203125,NEGATIVE
59340,0.132063492,POSITIVE
59341,0.091666667,POSITIVE
59342,0.071474954,POSITIVE
59343,-0.138888889,NEGATIVE
59344,0.057589286,POSITIVE
59345,0.030855219,POSITIVE
59346,0.117222222,POSITIVE
59347,-0.010204082,NEGATIVE
59348,0.024646465,POSITIVE
59349,0.048412698,POSITIVE
59350,0.1,POSITIVE
59351,0.113461538,POSITIVE
59352,0.18125,POSITIVE
59353,0.050064935,POSITIVE
59354,0.112037037,POSITIVE
59355,0.089393939,POSITIVE
59356,0.102708333,POSITIVE
59357,0.206878307,POSITIVE
59358,0.146666667,POSITIVE
59359,0.189710884,POSITIVE
59360,0.2,POSITIVE
59361,0.121428571,POSITIVE
59362,0.083333333,POSITIVE
59363,0.135576923,POSITIVE
59364,-0.055555556,NEGATIVE
59365,0.178503788,POSITIVE
59366,0.2,POSITIVE
59367,0.3,POSITIVE
59368,0.122895623,POSITIVE
59369,0.087894737,POSITIVE
59370,0.11753659,POSITIVE
59371,0.058571429,POSITIVE
59372,0.146116628,POSITIVE
59373,0.00952381,POSITIVE
59374,0.125,POSITIVE
59375,0.01530303,POSITIVE
59376,0.080952381,POSITIVE
59377,-0.011809524,NEGATIVE
59378,0.075757576,POSITIVE
59379,-0.035037879,NEGATIVE
59380,0,NEUTRAL
59381,-0.016315193,NEGATIVE
59382,0.022222222,POSITIVE
59383,0.172,POSITIVE
59384,-0.025,NEGATIVE
59385,0.125,POSITIVE
59386,-0.15,NEGATIVE
59387,0.04875,POSITIVE
59388,0.193181818,POSITIVE
59389,0.22,POSITIVE
59390,-0.0325,NEGATIVE
59391,-0.2,NEGATIVE
59392,0.140854978,POSITIVE
59393,0.35,POSITIVE
59394,0.032854864,POSITIVE
59395,0.080769231,POSITIVE
59396,0.155,POSITIVE
59397,-0.011570248,NEGATIVE
59398,-0.029861111,NEGATIVE
59399,0.106060606,POSITIVE
59400,0.119973545,POSITIVE
59401,0.176584022,POSITIVE
59402,-0.0625,NEGATIVE
59403,0.04981685,POSITIVE
59404,0.089965986,POSITIVE
59405,0.030050505,POSITIVE
59406,0.091666667,POSITIVE
59407,0.115384615,POSITIVE
59408,0.07010582,POSITIVE
59409,0.113333333,POSITIVE
59410,0.361805556,POSITIVE
59411,0.08974359,POSITIVE
59412,0.025,POSITIVE
59413,0.020297127,POSITIVE
59414,-0.033125,NEGATIVE
59415,0.13125,POSITIVE
59416,0.0314,POSITIVE
59417,0.192539683,POSITIVE
59418,-0.175,NEGATIVE
59419,0.02,POSITIVE
59420,-0.09047619,NEGATIVE
59421,0.4,POSITIVE
59422,0.006666667,POSITIVE
59423,0.078030303,POSITIVE
59424,-0.055079365,NEGATIVE
59425,0.054591837,POSITIVE
59426,0.1,POSITIVE
59427,0.024675325,POSITIVE
59428,0.098333333,POSITIVE
59429,0.019230769,POSITIVE
59430,-0.015,NEGATIVE
59431,0.146326531,POSITIVE
59432,0.180416667,POSITIVE
59433,0.083766234,POSITIVE
59434,0.11573499,POSITIVE
59435,0.134090909,POSITIVE
59436,0.07,POSITIVE
59437,0.3,POSITIVE
59438,0.015873016,POSITIVE
59439,0.066507937,POSITIVE
59440,0.103367003,POSITIVE
59441,0.091596639,POSITIVE
59442,0.366071429,POSITIVE
59443,-0.054545455,NEGATIVE
59444,-0.037967033,NEGATIVE
59445,0.085328283,POSITIVE
59446,0.033787879,POSITIVE
59447,0.20625,POSITIVE
59448,0.055489418,POSITIVE
59449,0.227272727,POSITIVE
59450,0.4,POSITIVE
59451,0.140606061,POSITIVE
59452,0.06025641,POSITIVE
59453,0.0375,POSITIVE
59454,0.057763348,POSITIVE
59455,-0.020454545,NEGATIVE
59456,0.078015873,POSITIVE
59457,0.1375,POSITIVE
59458,0.083325603,POSITIVE
59459,-0.055555556,NEGATIVE
59460,0.155555556,POSITIVE
59461,0.137878788,POSITIVE
59462,0,NEUTRAL
59463,-0.2125,NEGATIVE
59464,0.0125,POSITIVE
59465,0.177777778,POSITIVE
59466,0.05625,POSITIVE
59467,0.152040816,POSITIVE
59468,0.190740741,POSITIVE
59469,-0.4,NEGATIVE
59470,0.171428571,POSITIVE
59471,0.02,POSITIVE
59472,0.11348658,POSITIVE
59473,0.047714286,POSITIVE
59474,0.151534392,POSITIVE
59475,0.025925926,POSITIVE
59476,0.126041667,POSITIVE
59477,0.065178571,POSITIVE
59478,0.041666667,POSITIVE
59479,0.03474026,POSITIVE
59480,0.191666667,POSITIVE
59481,0.066942149,POSITIVE
59482,0.006418219,POSITIVE
59483,0,NEUTRAL
59484,0.143730159,POSITIVE
59485,-0.158333333,NEGATIVE
59486,0.16875,POSITIVE
59487,0.152210884,POSITIVE
59488,0.116666667,POSITIVE
59489,0.163113553,POSITIVE
59490,0.220833333,POSITIVE
59491,0.130769231,POSITIVE
59492,0.12,POSITIVE
59493,0.058482143,POSITIVE
59494,0.167460317,POSITIVE
59495,-0.166666667,NEGATIVE
59496,0.031801948,POSITIVE
59497,0.043367347,POSITIVE
59498,0.066964286,POSITIVE
59499,0.179122807,POSITIVE
59500,0.175,POSITIVE
59501,0,NEUTRAL
59502,-0.030952381,NEGATIVE
59503,0.1078125,POSITIVE
59504,0.065674603,POSITIVE
59505,0.175,POSITIVE
59506,0.052142857,POSITIVE
59507,0.221042781,POSITIVE
59508,0.163888889,POSITIVE
59509,0.142222222,POSITIVE
59510,-0.049545455,NEGATIVE
59511,0.053333333,POSITIVE
59512,0.264285714,POSITIVE
59513,0.125297619,POSITIVE
59514,-0.019987469,NEGATIVE
59515,0.097953668,POSITIVE
59516,0.017703349,POSITIVE
59517,0.147186147,POSITIVE
59518,0.098518519,POSITIVE
59519,-0.047007576,NEGATIVE
59520,0.052631579,POSITIVE
59521,0.045,POSITIVE
59522,-0.125,NEGATIVE
59523,0.075,POSITIVE
59524,0.25,POSITIVE
59525,-0.134848485,NEGATIVE
59526,-0.017708333,NEGATIVE
59527,0.185185185,POSITIVE
59528,0.138970588,POSITIVE
59529,0.061111111,POSITIVE
59530,0.072789116,POSITIVE
59531,0.142626263,POSITIVE
59532,0.1,POSITIVE
59533,0.12,POSITIVE
59534,0,NEUTRAL
59535,0.169702381,POSITIVE
59536,-0.036363636,NEGATIVE
59537,0.081680672,POSITIVE
59538,0,NEUTRAL
59539,0.001041667,POSITIVE
59540,0.037566138,POSITIVE
59541,0.111904762,POSITIVE
59542,0.073974359,POSITIVE
59543,-0.125,NEGATIVE
59544,0.086073781,POSITIVE
59545,0.018684211,POSITIVE
59546,0.184119389,POSITIVE
59547,0.133333333,POSITIVE
59548,0.1075,POSITIVE
59549,0.031481481,POSITIVE
59550,0.016025641,POSITIVE
59551,0.179166667,POSITIVE
59552,0.125,POSITIVE
59553,-0.1,NEGATIVE
59554,0.171428571,POSITIVE
59555,0.04,POSITIVE
59556,0.033333333,POSITIVE
59557,0.051666667,POSITIVE
59558,0.120089286,POSITIVE
59559,0.018055556,POSITIVE
59560,0.103514739,POSITIVE
59561,0.194424242,POSITIVE
59562,0.010714286,POSITIVE
59563,0,NEUTRAL
59564,0.223809524,POSITIVE
59565,0.153819444,POSITIVE
59566,0.258333333,POSITIVE
59567,0.203809524,POSITIVE
59568,0.15,POSITIVE
59569,0.145833333,POSITIVE
59570,0.019467787,POSITIVE
59571,0.185,POSITIVE
59572,0.164565826,POSITIVE
59573,0.125,POSITIVE
59574,0.165,POSITIVE
59575,0.198412698,POSITIVE
59576,0.111734694,POSITIVE
59577,0.103205128,POSITIVE
59578,0.151515152,POSITIVE
59579,-0.035897436,NEGATIVE
59580,-0.18,NEGATIVE
59581,0.152954145,POSITIVE
59582,0.158333333,POSITIVE
59583,-0.00978836,NEGATIVE
59584,0.087381468,POSITIVE
59585,0.137640332,POSITIVE
59586,0.048181818,POSITIVE
59587,0.001633987,POSITIVE
59588,0.014583333,POSITIVE
59589,0.120197158,POSITIVE
59590,0.092678571,POSITIVE
59591,0.054545455,POSITIVE
59592,-0.062053571,NEGATIVE
59593,0,NEUTRAL
59594,0.283222222,POSITIVE
59595,0.121212121,POSITIVE
59596,0.2,POSITIVE
59597,0.071875,POSITIVE
59598,0.08004386,POSITIVE
59599,0.01792328,POSITIVE
59600,-0.016666667,NEGATIVE
59601,0.150909091,POSITIVE
59602,0.219264069,POSITIVE
59603,0.124074074,POSITIVE
59604,0.048051948,POSITIVE
59605,0.004617605,POSITIVE
59606,0.159090909,POSITIVE
59607,0.012222222,POSITIVE
59608,0.018557423,POSITIVE
59609,0.064857143,POSITIVE
59610,-0.033333333,NEGATIVE
59611,0.091558442,POSITIVE
59612,0.066483516,POSITIVE
59613,0.100964912,POSITIVE
59614,0.103571429,POSITIVE
59615,-0.030519481,NEGATIVE
59616,0.116216006,POSITIVE
59617,0.068229167,POSITIVE
59618,0.119444444,POSITIVE
59619,0.05,POSITIVE
59620,0.04702381,POSITIVE
59621,0.029437229,POSITIVE
59622,0.095,POSITIVE
59623,0.089583333,POSITIVE
59624,0.254329004,POSITIVE
59625,-0.014705882,NEGATIVE
59626,-0.055555556,NEGATIVE
59627,0.11662465,POSITIVE
59628,0,NEUTRAL
59629,0.187948718,POSITIVE
59630,0.066720779,POSITIVE
59631,0.069128788,POSITIVE
59632,0.132,POSITIVE
59633,0.125,POSITIVE
59634,0.095833333,POSITIVE
59635,0.153846154,POSITIVE
59636,0.301851852,POSITIVE
59637,0.234615385,POSITIVE
59638,0.13974359,POSITIVE
59639,0.116071429,POSITIVE
59640,0.054563492,POSITIVE
59641,0.223095238,POSITIVE
59642,0.055525847,POSITIVE
59643,0.05,POSITIVE
59644,0.134337798,POSITIVE
59645,0.1635183,POSITIVE
59646,0.053571429,POSITIVE
59647,-0.019411376,NEGATIVE
59648,0.14375,POSITIVE
59649,0.24047619,POSITIVE
59650,0.056349206,POSITIVE
59651,0.076020408,POSITIVE
59652,0.053333333,POSITIVE
59653,0.11328373,POSITIVE
59654,0.012244898,POSITIVE
59655,0.275,POSITIVE
59656,0.15,POSITIVE
59657,0.118181818,POSITIVE
59658,-0.018892045,NEGATIVE
59659,0.023051948,POSITIVE
59660,0.05,POSITIVE
59661,0.041666667,POSITIVE
59662,0.1,POSITIVE
59663,0.24033189,POSITIVE
59664,0.202777778,POSITIVE
59665,0.082352941,POSITIVE
59666,-0.016035354,NEGATIVE
59667,0.14009324,POSITIVE
59668,-0.047222222,NEGATIVE
59669,-0.037878788,NEGATIVE
59670,0.033333333,POSITIVE
59671,0.205572609,POSITIVE
59672,-0.0625,NEGATIVE
59673,0.142171717,POSITIVE
59674,0.052513228,POSITIVE
59675,-0.01,NEGATIVE
59676,0.055263158,POSITIVE
59677,0.05452381,POSITIVE
59678,-0.033531746,NEGATIVE
59679,0.1,POSITIVE
59680,0.053333333,POSITIVE
59681,0.16,POSITIVE
59682,0.055555556,POSITIVE
59683,-0.091269841,NEGATIVE
59684,0.072222222,POSITIVE
59685,-0.031135531,NEGATIVE
59686,0.022222222,POSITIVE
59687,0.010753968,POSITIVE
59688,0.187142857,POSITIVE
59689,0.150924833,POSITIVE
59690,0.253703704,POSITIVE
59691,0.084302721,POSITIVE
59692,0.113736264,POSITIVE
59693,0,NEUTRAL
59694,0.092687075,POSITIVE
59695,0.075223214,POSITIVE
59696,0.056439394,POSITIVE
59697,0.158366477,POSITIVE
59698,0.029220779,POSITIVE
59699,0.277777778,POSITIVE
59700,0.229545455,POSITIVE
59701,0.023992674,POSITIVE
59702,0.138624339,POSITIVE
59703,0.033333333,POSITIVE
59704,0.02155112,POSITIVE
59705,0.12147619,POSITIVE
59706,0.083554594,POSITIVE
59707,-0.104166667,NEGATIVE
59708,0.061458333,POSITIVE
59709,0.0125,POSITIVE
59710,0.191666667,POSITIVE
59711,0.055017007,POSITIVE
59712,0.19,POSITIVE
59713,0.172916667,POSITIVE
59714,0.124553571,POSITIVE
59715,0.162755102,POSITIVE
59716,-0.1,NEGATIVE
59717,0.100925926,POSITIVE
59718,0.203409091,POSITIVE
59719,0.005208333,POSITIVE
59720,0.245833333,POSITIVE
59721,0.03125,POSITIVE
59722,0.009047619,POSITIVE
59723,0.008333333,POSITIVE
59724,0.030064935,POSITIVE
59725,0.095208333,POSITIVE
59726,-0.036458333,NEGATIVE
59727,-0.0075,NEGATIVE
59728,0.069444444,POSITIVE
59729,-0.005,NEGATIVE
59730,0.086666667,POSITIVE
59731,-0.029166667,NEGATIVE
59732,-0.055555556,NEGATIVE
59733,0.055726092,POSITIVE
59734,0.011454545,POSITIVE
59735,0.074430736,POSITIVE
59736,0.2125,POSITIVE
59737,-0.094444444,NEGATIVE
59738,0.031547619,POSITIVE
59739,0.172916667,POSITIVE
59740,-0.034259259,NEGATIVE
59741,-0.175,NEGATIVE
59742,-0.1,NEGATIVE
59743,0.059693878,POSITIVE
59744,0.09375,POSITIVE
59745,0.080194805,POSITIVE
59746,0.203636364,POSITIVE
59747,-0.159798535,NEGATIVE
59748,0.056240981,POSITIVE
59749,0.163945578,POSITIVE
59750,-0.06,NEGATIVE
59751,0.125,POSITIVE
59752,0.05,POSITIVE
59753,0,NEUTRAL
59754,0.111401515,POSITIVE
59755,-0.035687831,NEGATIVE
59756,-0.077380952,NEGATIVE
59757,0.20202381,POSITIVE
59758,0.041071429,POSITIVE
59759,0.054591837,POSITIVE
59760,0.054174603,POSITIVE
59761,0.029427083,POSITIVE
59762,0.103246753,POSITIVE
59763,0.078125,POSITIVE
59764,0.366666667,POSITIVE
59765,0.02,POSITIVE
59766,0.046590909,POSITIVE
59767,0.103571429,POSITIVE
59768,0.075,POSITIVE
59769,0.2623,POSITIVE
59770,0.132346939,POSITIVE
59771,-0.111607143,NEGATIVE
59772,-0.039102564,NEGATIVE
59773,0.055,POSITIVE
59774,0.125454545,POSITIVE
59775,-0.024074074,NEGATIVE
59776,0.19047619,POSITIVE
59777,0.05,POSITIVE
59778,-0.0625,NEGATIVE
59779,0.070707071,POSITIVE
59780,-0.010185185,NEGATIVE
59781,0.086111111,POSITIVE
59782,0.10952381,POSITIVE
59783,0.209133333,POSITIVE
59784,0,NEUTRAL
59785,0.014516129,POSITIVE
59786,0.012457483,POSITIVE
59787,0.109294872,POSITIVE
59788,0.068181818,POSITIVE
59789,0.051098901,POSITIVE
59790,0.117333333,POSITIVE
59791,-0.022222222,NEGATIVE
59792,0.055952381,POSITIVE
59793,-0.002777778,NEGATIVE
59794,0.207823129,POSITIVE
59795,-0.084313725,NEGATIVE
59796,0.1425,POSITIVE
59797,0.071904762,POSITIVE
59798,-0.066666667,NEGATIVE
59799,-0.05,NEGATIVE
59800,0.020737133,POSITIVE
59801,0.233333333,POSITIVE
59802,-0.05,NEGATIVE
59803,0.143650794,POSITIVE
59804,0.043154762,POSITIVE
59805,0.12348084,POSITIVE
59806,0.056818182,POSITIVE
59807,0.138392857,POSITIVE
59808,-0.017295575,NEGATIVE
59809,0.108333333,POSITIVE
59810,0.2875,POSITIVE
59811,0.099444444,POSITIVE
59812,0.04625,POSITIVE
59813,-0.15625,NEGATIVE
59814,0.22,POSITIVE
59815,0.190668044,POSITIVE
59816,0.225,POSITIVE
59817,0.066006494,POSITIVE
59818,0.111666667,POSITIVE
59819,0.123214286,POSITIVE
59820,0.048076923,POSITIVE
59821,0.254814815,POSITIVE
59822,0.184796627,POSITIVE
59823,0.22,POSITIVE
59824,0.125,POSITIVE
59825,0.031730769,POSITIVE
59826,0.225,POSITIVE
59827,0.3,POSITIVE
59828,0.077384334,POSITIVE
59829,0.087605042,POSITIVE
59830,0.041723356,POSITIVE
59831,0.158511586,POSITIVE
59832,0.077777778,POSITIVE
59833,0.005194805,POSITIVE
59834,0.047272727,POSITIVE
59835,0.072027972,POSITIVE
59836,0.115925926,POSITIVE
59837,0.103311688,POSITIVE
59838,0.145238095,POSITIVE
59839,0.130212704,POSITIVE
59840,0.070238095,POSITIVE
59841,0.147272727,POSITIVE
59842,0.248251748,POSITIVE
59843,0.111,POSITIVE
59844,0.125757576,POSITIVE
59845,-0.05,NEGATIVE
59846,0.016068182,POSITIVE
59847,0,NEUTRAL
59848,0.132107843,POSITIVE
59849,0.05,POSITIVE
59850,0.098809524,POSITIVE
59851,0.048636364,POSITIVE
59852,0.034625668,POSITIVE
59853,0.098412698,POSITIVE
59854,0.136363636,POSITIVE
59855,0.15174636,POSITIVE
59856,0.154621849,POSITIVE
59857,0.097222222,POSITIVE
59858,0.031839286,POSITIVE
59859,-0.014186508,NEGATIVE
59860,0.19375,POSITIVE
59861,0.037847866,POSITIVE
59862,0.11547619,POSITIVE
59863,0.307142857,POSITIVE
59864,-0.016666667,NEGATIVE
59865,0.100396825,POSITIVE
59866,0.175,POSITIVE
59867,0.038939394,POSITIVE
59868,0.043315508,POSITIVE
59869,0.160118577,POSITIVE
59870,0.35,POSITIVE
59871,0.024444444,POSITIVE
59872,0.30021645,POSITIVE
59873,0.161203704,POSITIVE
59874,0.208333333,POSITIVE
59875,0.200510204,POSITIVE
59876,0.236764706,POSITIVE
59877,0.021918768,POSITIVE
59878,0.014910714,POSITIVE
59879,0.220238095,POSITIVE
59880,0.051136364,POSITIVE
59881,0.083618234,POSITIVE
59882,0.040763889,POSITIVE
59883,0,NEUTRAL
59884,0.0055,POSITIVE
59885,0.009199134,POSITIVE
59886,0.24,POSITIVE
59887,0,NEUTRAL
59888,0.05625,POSITIVE
59889,0.09516369,POSITIVE
59890,0.23125,POSITIVE
59891,0.075,POSITIVE
59892,0.09375,POSITIVE
59893,0.1205,POSITIVE
59894,0.051028139,POSITIVE
59895,0.128571429,POSITIVE
59896,0.125,POSITIVE
59897,0.083928571,POSITIVE
59898,-0.028703704,NEGATIVE
59899,-0.0625,NEGATIVE
59900,-0.017777778,NEGATIVE
59901,-0.055208333,NEGATIVE
59902,0.048717949,POSITIVE
59903,0.079591837,POSITIVE
59904,0.120606061,POSITIVE
59905,0.084133333,POSITIVE
59906,-0.018655844,NEGATIVE
59907,0.167361111,POSITIVE
59908,0.207051282,POSITIVE
59909,-0.086458333,NEGATIVE
59910,0,NEUTRAL
59911,0.140793651,POSITIVE
59912,-0.041201489,NEGATIVE
59913,0.105676871,POSITIVE
59914,-0.05,NEGATIVE
59915,0.055,POSITIVE
59916,0.093939394,POSITIVE
59917,0.183333333,POSITIVE
59918,0.096746032,POSITIVE
59919,0.001388889,POSITIVE
59920,0.266666667,POSITIVE
59921,-0.025,NEGATIVE
59922,-0.18,NEGATIVE
59923,0.083333333,POSITIVE
59924,0.089393939,POSITIVE
59925,0.042857143,POSITIVE
59926,0.082925408,POSITIVE
