pk_objects00.frame,pk_objects00.object_id,color01.color
329603,1,grayish_blue
329604,1,grayish_blue
329607,1,grayish_blue
329610,1,grayish_blue
329611,1,grayish_blue
330423,1,grayish_blue
330424,1,grayish_blue
330425,1,grayish_blue
330426,1,grayish_blue
330427,1,grayish_blue
330428,1,grayish_blue
330429,1,grayish_blue
330430,1,grayish_blue
330431,1,grayish_blue
330432,1,grayish_blue
330433,1,grayish_blue
330434,1,grayish_blue
330435,1,grayish_blue
330436,1,grayish_blue
330437,1,grayish_blue
330438,1,grayish_blue
330439,1,grayish_blue
330440,1,grayish_blue
330441,1,grayish_blue
330442,1,grayish_blue
330443,1,grayish_blue
330444,1,grayish_blue
330445,1,grayish_blue
330446,1,grayish_blue
330447,1,grayish_blue
330448,1,grayish_blue
330449,1,grayish_blue
330450,1,grayish_blue
330451,1,grayish_blue
330452,1,grayish_blue
330453,1,grayish_blue
330454,1,grayish_blue
330455,1,grayish_blue
330456,1,grayish_blue
330457,1,grayish_blue
330458,1,grayish_blue
330459,1,grayish_blue
330460,1,grayish_blue
330461,1,grayish_blue
330462,1,grayish_blue
330463,1,grayish_blue
330464,1,grayish_blue
330465,1,grayish_blue
330466,1,grayish_blue
330467,1,grayish_blue
330468,1,grayish_blue
330469,1,grayish_blue
330470,1,grayish_blue
330471,1,grayish_blue
330472,1,grayish_blue
330473,1,grayish_blue
330474,1,grayish_blue
330475,1,grayish_blue
330476,1,grayish_blue
330477,1,grayish_blue
330478,1,grayish_blue
330479,1,grayish_blue
330480,1,grayish_blue
330481,1,grayish_blue
330482,1,grayish_blue
330483,1,grayish_blue
330484,1,grayish_blue
330485,1,grayish_blue
330486,1,grayish_blue
330487,1,grayish_blue
330488,1,grayish_blue
330489,1,grayish_blue
330490,1,grayish_blue
330491,1,grayish_blue
330492,1,grayish_blue
330493,1,grayish_blue
330494,1,grayish_blue
330495,1,grayish_blue
330496,1,grayish_blue
330497,1,grayish_blue
330498,1,grayish_blue
330499,1,grayish_blue
330500,1,grayish_blue
330501,1,grayish_blue
330502,1,grayish_blue
330503,1,grayish_blue
330504,1,grayish_blue
330505,1,grayish_blue
330506,1,grayish_blue
330507,1,grayish_blue
330508,1,white
330509,1,white
330510,1,white
330511,1,white
330512,1,white
330513,1,grayish_blue
330514,1,white
330515,1,white
330516,1,white
330517,1,white
330518,1,white
330519,1,white
330520,1,white
330521,1,white
330522,1,white
330523,1,white
330524,1,white
330525,1,white
330526,1,white
330527,1,white
330528,1,white
330529,1,white
330530,1,white
330531,1,white
330532,1,white
330533,1,white
330534,1,white
330535,1,white
330536,1,white
330537,1,white
330538,1,white
330539,1,white
330540,1,white
330541,1,white
330542,1,white
330543,1,white
330544,1,grayish_blue
330545,1,grayish_blue
330546,1,grayish_blue
330547,1,white
330548,1,white
330549,1,white
330550,1,white
330551,1,white
330552,1,white
330553,1,white
330554,1,white
330555,1,white
330556,1,white
330557,1,white
330558,1,white
330559,1,white
330560,1,white
330561,1,white
330562,1,white
330563,1,white
330564,1,white
330565,1,white
330566,1,white
330567,1,white
330568,1,white
330569,1,white
330570,1,white
330571,1,white
330572,1,white
330573,1,white
330574,1,white
330575,1,white
330576,1,white
330577,1,white
330578,1,white
330579,1,white
330580,1,white
334514,1,grayish_blue
334515,1,grayish_blue
334516,1,grayish_blue
334517,1,grayish_blue
334518,1,grayish_blue
334519,1,grayish_blue
334520,1,grayish_blue
334521,1,grayish_blue
334522,1,grayish_blue
334523,1,grayish_blue
334524,1,grayish_blue
334525,1,grayish_blue
334526,1,grayish_blue
334527,1,grayish_blue
334528,1,grayish_blue
334529,1,grayish_blue
334530,1,grayish_blue
334531,1,grayish_blue
334532,1,grayish_blue
334533,1,grayish_blue
334534,1,grayish_blue
334535,1,grayish_blue
334536,1,grayish_blue
334537,1,grayish_blue
334538,1,grayish_blue
334539,1,grayish_blue
334540,1,grayish_blue
334541,1,grayish_blue
334542,1,grayish_blue
334543,1,grayish_blue
334544,1,grayish_blue
334545,1,grayish_blue
334546,1,grayish_blue
334547,1,grayish_blue
334548,1,grayish_blue
334549,1,grayish_blue
334550,1,grayish_blue
334551,1,grayish_blue
334552,1,grayish_blue
334553,1,grayish_blue
334554,1,grayish_blue
334555,1,grayish_blue
334556,1,grayish_blue
334557,1,grayish_blue
334558,1,grayish_blue
334559,1,grayish_blue
334560,1,grayish_blue
334561,1,grayish_blue
334562,1,grayish_blue
334563,1,grayish_blue
334564,1,grayish_blue
334565,1,grayish_blue
334566,1,grayish_blue
334567,1,grayish_blue
334568,1,grayish_blue
334569,1,grayish_blue
334570,1,grayish_blue
334571,1,grayish_blue
334572,1,grayish_blue
334573,1,grayish_blue
334574,1,grayish_blue
334575,1,grayish_blue
334576,1,grayish_blue
334577,1,grayish_blue
334578,1,grayish_blue
334579,1,grayish_blue
334580,1,grayish_blue
334581,1,grayish_blue
334582,1,grayish_blue
334583,1,grayish_blue
334584,1,grayish_blue
334585,1,grayish_blue
334586,1,grayish_blue
334587,1,grayish_blue
334588,1,grayish_blue
334589,1,grayish_blue
334590,1,grayish_blue
334591,1,grayish_blue
334592,1,grayish_blue
334593,1,grayish_blue
334594,1,grayish_blue
334595,1,grayish_blue
334596,1,grayish_blue
334597,1,grayish_blue
334598,1,grayish_blue
334599,1,grayish_blue
334600,1,grayish_blue
334601,1,grayish_blue
334602,1,grayish_blue
334603,1,grayish_blue
334604,1,grayish_blue
334605,1,grayish_blue
334606,1,grayish_blue
334607,1,grayish_blue
334608,1,grayish_blue
334609,1,grayish_blue
334610,1,grayish_blue
334611,1,grayish_blue
334612,1,grayish_blue
334613,1,grayish_blue
334614,1,grayish_blue
334615,1,grayish_blue
334616,1,grayish_blue
334617,1,grayish_blue
334618,1,grayish_blue
334619,1,grayish_blue
334620,1,grayish_blue
334621,1,grayish_blue
334622,1,grayish_blue
334623,1,grayish_blue
334624,1,grayish_blue
334625,1,grayish_blue
334626,1,grayish_blue
334627,1,grayish_blue
334628,1,grayish_blue
334629,1,grayish_blue
334630,1,grayish_blue
334631,1,grayish_blue
334632,1,grayish_blue
334633,1,grayish_blue
334634,1,grayish_blue
334635,1,grayish_blue
334636,1,grayish_blue
334637,1,grayish_blue
334638,1,grayish_blue
334639,1,grayish_blue
334640,1,grayish_blue
334641,1,grayish_blue
334642,1,grayish_blue
334643,1,grayish_blue
334644,1,grayish_blue
334645,1,grayish_blue
334646,1,grayish_blue
334647,1,grayish_blue
334648,1,grayish_blue
334649,1,grayish_blue
334650,1,grayish_blue
334651,1,grayish_blue
334652,1,grayish_blue
334653,1,grayish_blue
334654,1,grayish_blue
334655,1,white
334656,1,white
334657,1,white
334658,1,white
334659,1,white
334660,1,white
334661,1,grayish_blue
334662,1,white
334663,1,grayish_blue
334664,1,grayish_blue
334665,1,white
334666,1,white
334667,1,white
334668,1,grayish_blue
334669,1,grayish_blue
334670,1,grayish_blue
334671,1,grayish_blue
334672,1,grayish_blue
334673,1,grayish_blue
334674,1,grayish_blue
334675,1,grayish_blue
334676,1,grayish_blue
334677,1,grayish_blue
334678,1,white
334679,1,white
334680,1,white
334681,1,white
334682,1,white
334683,1,white
334684,1,grayish_blue
334685,1,grayish_blue
334686,1,grayish_blue
334687,1,white
334688,1,white
334689,1,white
334690,1,white
334691,1,white
334692,1,grayish_blue
334693,1,grayish_blue
334694,1,grayish_blue
334695,1,grayish_blue
334696,1,grayish_blue
334697,1,grayish_blue
334698,1,grayish_blue
334699,1,grayish_blue
334700,1,grayish_blue
334701,1,grayish_blue
334702,1,grayish_blue
334703,1,grayish_blue
334704,1,grayish_blue
334705,1,grayish_blue
334706,1,grayish_blue
334707,1,grayish_blue
334708,1,grayish_blue
334709,1,grayish_blue
334710,1,grayish_blue
334711,1,grayish_blue
334712,1,grayish_blue
334713,1,grayish_blue
334714,1,grayish_blue
334715,1,grayish_blue
334716,1,grayish_blue
334717,1,grayish_blue
334718,1,grayish_blue
334719,1,grayish_blue
334720,1,grayish_blue
334721,1,grayish_blue
334722,1,grayish_blue
334723,1,white
334724,1,grayish_blue
334725,1,grayish_blue
334726,1,white
334727,1,white
334728,1,grayish_blue
334729,1,white
334730,1,white
334731,1,white
334732,1,white
334733,1,white
334734,1,white
334735,1,white
334736,1,white
334737,1,white
334738,1,white
334739,1,white
334740,1,white
334741,1,white
334742,1,white
334743,1,white
334744,1,white
334745,1,white
334746,1,white
334747,1,white
334748,1,white
334749,1,white
334750,1,white
334751,1,white
334752,1,white
334753,1,white
334754,1,white
334755,1,white
334756,1,white
334757,1,white
334758,1,white
334759,1,grayish_blue
334760,1,white
334761,1,grayish_blue
334762,1,grayish_blue
334763,1,white
334764,1,grayish_blue
334765,1,grayish_blue
334766,1,grayish_blue
334767,1,grayish_blue
334768,1,grayish_blue
334769,1,grayish_blue
334770,1,grayish_blue
334771,1,grayish_blue
334772,1,grayish_blue
334773,1,grayish_blue
334774,1,grayish_blue
334775,1,grayish_blue
334776,1,grayish_blue
334777,1,grayish_blue
334778,1,grayish_blue
334779,1,grayish_blue
334780,1,grayish_blue
334781,1,grayish_blue
334782,1,grayish_blue
334783,1,grayish_blue
334784,1,grayish_blue
334785,1,grayish_blue
334786,1,grayish_blue
334787,1,grayish_blue
334788,1,grayish_blue
334789,1,grayish_blue
334790,1,grayish_blue
334791,1,grayish_blue
334792,1,grayish_blue
334793,1,grayish_blue
334794,1,grayish_blue
334795,1,grayish_blue
334796,1,grayish_blue
334797,1,grayish_blue
334798,1,grayish_blue
334799,1,grayish_blue
334800,1,grayish_blue
334801,1,grayish_blue
334802,1,grayish_blue
334803,1,grayish_blue
334804,1,grayish_blue
334805,1,grayish_blue
334806,1,grayish_blue
334807,1,grayish_blue
334808,1,grayish_blue
334809,1,grayish_blue
334810,1,grayish_blue
334811,1,grayish_blue
334812,1,grayish_blue
334813,1,grayish_blue
334814,1,grayish_blue
334815,1,grayish_blue
334816,1,grayish_blue
334817,1,grayish_blue
334818,1,grayish_blue
334819,1,grayish_blue
334820,1,grayish_blue
334821,1,grayish_blue
334822,1,grayish_blue
334823,1,grayish_blue
334824,1,grayish_blue
334825,1,grayish_blue
334826,1,grayish_blue
334827,1,grayish_blue
334828,1,grayish_blue
334829,1,grayish_blue
334830,1,grayish_blue
334831,1,grayish_blue
334832,1,grayish_blue
334833,1,grayish_blue
334834,1,grayish_blue
334835,1,grayish_blue
334836,1,grayish_blue
334837,1,grayish_blue
334838,1,grayish_blue
334839,1,grayish_blue
334840,1,grayish_blue
334841,1,grayish_blue
334842,1,grayish_blue
334843,1,grayish_blue
334844,1,grayish_blue
334845,1,grayish_blue
334846,1,grayish_blue
334847,1,grayish_blue
334848,1,grayish_blue
334849,1,grayish_blue
334850,1,grayish_blue
334851,1,grayish_blue
334852,1,grayish_blue
334853,1,grayish_blue
334854,1,grayish_blue
334855,1,grayish_blue
334856,1,grayish_blue
334857,1,grayish_blue
334858,1,grayish_blue
334859,1,grayish_blue
334860,1,grayish_blue
337563,1,grayish_blue
337564,1,grayish_blue
337565,1,grayish_blue
337566,1,grayish_blue
337567,1,grayish_blue
337568,1,grayish_blue
337569,1,grayish_blue
337570,1,grayish_blue
337571,1,grayish_blue
337572,1,grayish_blue
337573,1,grayish_blue
337574,1,grayish_blue
337575,1,grayish_blue
337576,1,grayish_blue
337577,1,grayish_blue
337578,1,grayish_blue
337579,1,grayish_blue
337580,1,grayish_blue
337581,1,grayish_blue
337582,1,grayish_blue
337583,1,grayish_blue
337584,1,grayish_blue
337585,1,grayish_blue
337586,1,grayish_blue
337587,1,grayish_blue
337588,1,grayish_blue
337589,1,grayish_blue
337590,1,grayish_blue
337591,1,grayish_blue
337592,1,grayish_blue
337593,1,grayish_blue
337594,1,grayish_blue
337595,1,grayish_blue
337596,1,grayish_blue
337597,1,grayish_blue
337598,1,grayish_blue
337599,1,grayish_blue
337600,1,grayish_blue
337601,1,grayish_blue
337602,1,grayish_blue
337603,1,grayish_blue
337604,1,grayish_blue
337605,1,grayish_blue
337606,1,grayish_blue
337607,1,grayish_blue
337608,1,grayish_blue
337609,1,grayish_blue
337610,1,grayish_blue
337611,1,grayish_blue
337612,1,grayish_blue
337613,1,grayish_blue
337614,1,grayish_blue
337615,1,grayish_blue
337616,1,grayish_blue
337617,1,grayish_blue
337618,1,grayish_blue
337619,1,grayish_blue
337620,1,grayish_blue
337621,1,grayish_blue
337622,1,grayish_blue
337623,1,grayish_blue
337624,1,grayish_blue
337625,1,grayish_blue
337626,1,grayish_blue
337627,1,grayish_blue
337628,1,grayish_blue
337629,1,grayish_blue
337630,1,grayish_blue
337631,1,grayish_blue
337632,1,grayish_blue
337633,1,grayish_blue
337634,1,grayish_blue
337635,1,grayish_blue
337636,1,grayish_blue
337637,1,grayish_blue
337638,1,grayish_blue
337639,1,grayish_blue
337640,1,grayish_blue
337641,1,grayish_blue
337642,1,grayish_blue
337643,1,grayish_blue
337644,1,grayish_blue
337645,1,grayish_blue
337646,1,grayish_blue
337647,1,grayish_blue
337648,1,grayish_blue
337649,1,grayish_blue
337650,1,grayish_blue
337651,1,grayish_blue
337652,1,grayish_blue
337653,1,grayish_blue
337654,1,grayish_blue
337655,1,grayish_blue
337656,1,grayish_blue
337657,1,grayish_blue
337658,1,grayish_blue
337659,1,grayish_blue
337660,1,grayish_blue
337661,1,grayish_blue
337662,1,grayish_blue
337663,1,grayish_blue
337664,1,grayish_blue
337665,1,grayish_blue
337666,1,grayish_blue
337667,1,grayish_blue
337668,1,grayish_blue
337669,1,grayish_blue
337670,1,grayish_blue
337671,1,grayish_blue
337672,1,grayish_blue
337673,1,grayish_blue
337674,1,grayish_blue
337675,1,grayish_blue
337676,1,grayish_blue
337677,1,grayish_blue
337678,1,grayish_blue
337679,1,grayish_blue
337680,1,grayish_blue
337681,1,grayish_blue
337682,1,grayish_blue
337683,1,grayish_blue
337684,1,white
337685,1,white
337686,1,grayish_blue
337687,1,white
337688,1,white
337689,1,white
337690,1,white
337691,1,white
337692,1,white
337693,1,white
337694,1,white
337695,1,white
337696,1,white
337697,1,white
337698,1,white
337699,1,white
337700,1,white
337701,1,white
337702,1,white
337703,1,white
337704,1,white
337705,1,white
337706,1,grayish_blue
337707,1,white
337708,1,white
337709,1,white
337710,1,white
337711,1,white
337712,1,white
337713,1,white
337714,1,white
337715,1,white
337716,1,white
337717,1,white
337718,1,white
337719,1,white
337720,1,white
337721,1,white
337722,1,white
337723,1,grayish_blue
337724,1,grayish_blue
337725,1,white
337726,1,white
337727,1,white
337728,1,white
337729,1,white
337730,1,white
337731,1,white
337732,1,white
337733,1,white
337734,1,white
337735,1,white
337736,1,white
337737,1,white
337738,1,white
337739,1,white
337740,1,white
337741,1,white
337742,1,white
337743,1,white
337744,1,white
337745,1,white
337746,1,white
337747,1,white
337748,1,white
337749,1,white
337750,1,white
337751,1,white
337752,1,white
337753,1,white
337754,1,white
337755,1,white
337756,1,white
337757,1,white
337758,1,white
337759,1,white
337760,1,white
337761,1,white
337762,1,white
337763,1,white
337764,1,white
337765,1,white
337766,1,white
337767,1,white
337768,1,white
337769,1,white
337770,1,white
337771,1,white
337772,1,white
337773,1,white
337774,1,white
337775,1,white
337776,1,white
337777,1,white
337778,1,white
337779,1,white
337780,1,white
337781,1,white
337782,1,white
337783,1,white
337784,1,white
337785,1,white
337786,1,white
337787,1,white
337788,1,white
337789,1,white
337790,1,white
337791,1,white
337792,1,white
337793,1,white
337794,1,white
337795,1,white
337796,1,white
337797,1,white
337798,1,white
337799,1,white
337800,1,white
337801,1,white
337802,1,white
337803,1,white
337804,1,white
337805,1,white
337806,1,white
337807,1,white
337808,1,white
337809,1,white
337810,1,white
337811,1,white
337812,1,white
337813,1,white
337814,1,white
337815,1,white
337816,1,white
337817,1,white
337818,1,white
337819,1,white
337820,1,white
337821,1,white
337822,1,white
337823,1,white
337824,1,white
337825,1,white
337826,1,white
337827,1,white
337828,1,white
337829,1,white
337830,1,white
337831,1,white
337832,1,white
337833,1,white
337834,1,white
342291,1,white
342292,1,white
342293,1,white
342295,1,white
342296,1,white
342297,1,white
342298,1,white
342299,1,white
342303,1,white
342304,1,white
342305,1,white
342306,1,white
342307,1,white
342308,1,white
342309,1,white
342310,1,white
342311,1,white
342312,1,white
342313,1,white
342314,1,white
342315,1,white
342316,1,white
342317,1,white
342318,1,white
342319,1,white
342320,1,white
342321,1,white
342322,1,grayish_blue
342323,1,white
342324,1,white
342325,1,grayish_blue
342326,1,white
342327,1,grayish_blue
342328,1,white
342329,1,white
342330,1,white
342331,1,white
342332,1,white
342333,1,white
342334,1,white
342335,1,white
342336,1,white
342337,1,white
342338,1,white
342339,1,white
342340,1,white
342341,1,white
342342,1,white
342343,1,white
342344,1,white
342345,1,white
342346,1,white
342347,1,white
342348,1,white
342349,1,white
342350,1,white
342351,1,white
342352,1,white
342353,1,white
342354,1,white
342355,1,white
342356,1,white
342357,1,white
342358,1,white
342359,1,white
342360,1,white
342361,1,white
342362,1,white
342363,1,white
342364,1,white
342365,1,white
342366,1,white
342367,1,white
342368,1,white
342369,1,white
342370,1,white
342371,1,white
342372,1,white
342373,1,white
342374,1,white
342375,1,white
342376,1,white
342377,1,white
342378,1,white
342379,1,white
342380,1,white
342381,1,white
342382,1,white
342383,1,white
342384,1,white
342385,1,white
342386,1,white
342387,1,white
342388,1,white
342389,1,white
342390,1,white
342391,1,white
342392,1,white
342393,1,white
342394,1,white
342395,1,white
342396,1,white
342397,1,white
342398,1,white
342399,1,white
342400,1,white
342401,1,white
342402,1,white
342403,1,white
342404,1,white
342405,1,white
342406,1,white
342407,1,white
342408,1,white
342409,1,white
342410,1,white
342411,1,white
342412,1,grayish_blue
342413,1,white
342414,1,grayish_blue
343051,1,grayish_blue
343052,1,grayish_blue
343053,1,grayish_blue
343054,1,grayish_blue
343055,1,grayish_blue
343056,1,grayish_blue
343057,1,grayish_blue
343058,1,grayish_blue
343059,1,grayish_blue
343060,1,grayish_blue
343061,1,grayish_blue
343062,1,grayish_blue
343063,1,grayish_blue
343064,1,grayish_blue
343065,1,grayish_blue
343066,1,grayish_blue
343067,1,grayish_blue
343068,1,grayish_blue
343069,1,grayish_blue
343070,1,grayish_blue
343071,1,grayish_blue
343072,1,grayish_blue
343073,1,grayish_blue
343074,1,grayish_blue
343075,1,grayish_blue
343076,1,grayish_blue
343077,1,grayish_blue
343078,1,grayish_blue
343079,1,grayish_blue
343080,1,grayish_blue
343081,1,grayish_blue
343082,1,grayish_blue
343083,1,grayish_blue
343084,1,grayish_blue
343085,1,grayish_blue
343086,1,grayish_blue
343087,1,grayish_blue
343088,1,white
343089,1,grayish_blue
343090,1,white
343091,1,white
343092,1,white
343093,1,white
343094,1,white
343095,1,white
343096,1,white
343097,1,white
343098,1,white
343099,1,white
343100,1,white
343101,1,white
343102,1,white
343103,1,white
343104,1,white
343105,1,white
343106,1,white
343107,1,white
343108,1,white
343109,1,white
343110,1,white
343111,1,white
343112,1,white
343113,1,white
343114,1,white
343115,1,white
343116,1,white
343117,1,white
343118,1,white
343119,1,white
343120,1,white
343121,1,white
343122,1,white
343123,1,white
343124,1,white
343125,1,white
343126,1,white
343127,1,white
343128,1,white
343129,1,white
343130,1,white
343131,1,white
343132,1,white
343133,1,white
343134,1,white
343135,1,white
343136,1,white
343137,1,white
343138,1,white
343139,1,white
343140,1,white
343141,1,white
343142,1,white
343143,1,white
343144,1,white
343145,1,white
343146,1,white
343147,1,white
343148,1,white
343149,1,white
343150,1,white
343151,1,white
343152,1,white
343153,1,white
343154,1,white
343155,1,white
343156,1,white
343157,1,white
343158,1,white
343159,1,white
343160,1,white
343161,1,white
343162,1,white
343163,1,white
343164,1,white
343165,1,white
343166,1,white
343167,1,white
343168,1,white
343169,1,white
343170,1,white
343171,1,white
343172,1,white
343173,1,white
343174,1,white
343175,1,white
343176,1,white
343177,1,white
343178,1,white
343179,1,white
343866,1,grayish_blue
343867,1,grayish_blue
343868,1,grayish_blue
343869,1,grayish_blue
343870,1,grayish_blue
343871,1,grayish_blue
343872,1,grayish_blue
343873,1,white
343874,1,white
343875,1,white
343876,1,white
343877,1,grayish_blue
343878,1,white
343879,1,grayish_blue
343880,1,grayish_blue
343881,1,grayish_blue
343882,1,white
343883,1,grayish_blue
343884,1,grayish_blue
343885,1,grayish_blue
343886,1,grayish_blue
343887,1,grayish_blue
343888,1,grayish_blue
343889,1,grayish_blue
343890,1,grayish_blue
343891,1,grayish_blue
343892,1,white
343893,1,grayish_blue
343894,1,grayish_blue
343895,1,grayish_blue
343896,1,grayish_blue
343897,1,grayish_blue
343898,1,grayish_blue
343899,1,grayish_blue
343900,1,grayish_blue
343901,1,grayish_blue
343902,1,grayish_blue
343903,1,white
343904,1,grayish_blue
343905,1,grayish_blue
343906,1,grayish_blue
343907,1,grayish_blue
343908,1,grayish_blue
343930,1,grayish_blue
343931,1,grayish_blue
343932,1,white
343933,1,white
343952,1,grayish_blue
343953,1,grayish_blue
343954,1,grayish_blue
343955,1,grayish_blue
343956,1,grayish_blue
343957,1,grayish_blue
343958,1,grayish_blue
343959,1,grayish_blue
343960,1,grayish_blue
343961,1,grayish_blue
343962,1,grayish_blue
343963,1,white
343964,1,white
343965,1,grayish_blue
343966,1,white
343967,1,white
343987,1,grayish_blue
343988,1,grayish_blue
343989,1,grayish_blue
343990,1,grayish_blue
343991,1,grayish_blue
343992,1,grayish_blue
344043,1,white
344044,1,grayish_blue
344045,1,grayish_blue
344046,1,white
344047,1,white
344048,1,white
344049,1,white
344050,1,white
344051,1,white
344052,1,white
344053,1,white
344054,1,white
344055,1,white
344056,1,white
344057,1,white
344058,1,white
344059,1,white
344060,1,white
344061,1,white
344062,1,white
344063,1,white
344064,1,white
344065,1,white
344066,1,white
344067,1,white
344068,1,white
344069,1,white
344070,1,white
344071,1,white
344072,1,white
344073,1,white
344074,1,white
344075,1,white
344076,1,white
344077,1,white
344078,1,white
344079,1,white
344080,1,white
344081,1,white
344082,1,white
344083,1,white
344084,1,white
344085,1,white
344086,1,white
344087,1,white
344088,1,white
344089,1,white
344090,1,white
344091,1,white
344092,1,white
344093,1,white
344094,1,white
344095,1,white
344096,1,white
344097,1,white
344098,1,white
344099,1,white
344100,1,white
344101,1,white
344102,1,white
344103,1,white
344104,1,white
344105,1,white
344106,1,white
344107,1,white
344120,1,white
344121,1,white
344122,1,white
344123,1,white
344124,1,white
344125,1,white
344130,1,white
344131,1,white
344132,1,white
344133,1,white
344134,1,white
344135,1,white
344136,1,white
344137,1,white
344138,1,white
344139,1,white
344140,1,white
344141,1,white
344142,1,white
344143,1,white
344144,1,white
344145,1,white
344146,1,white
344147,1,white
344148,1,white
344149,1,white
344150,1,white
344151,1,white
344152,1,white
344153,1,white
344154,1,white
344155,1,white
344156,1,white
344157,1,white
344158,1,white
344159,1,white
344160,1,white
344161,1,white
344162,1,white
344163,1,white
344164,1,white
344165,1,white
344166,1,white
344167,1,white
344168,1,white
344169,1,white
344170,1,white
344171,1,white
344172,1,white
344173,1,white
344174,1,white
344175,1,white
344176,1,white
344177,1,white
344178,1,grayish_blue
344179,1,grayish_blue
344180,1,grayish_blue
344181,1,grayish_blue
344182,1,white
344183,1,grayish_blue
344184,1,grayish_blue
344185,1,grayish_blue
344186,1,white
344187,1,grayish_blue
344188,1,grayish_blue
344189,1,grayish_blue
344190,1,grayish_blue
344191,1,grayish_blue
344192,1,grayish_blue
344193,1,grayish_blue
344194,1,grayish_blue
344195,1,grayish_blue
344196,1,grayish_blue
344197,1,grayish_blue
344198,1,grayish_blue
344199,1,grayish_blue
344200,1,grayish_blue
344201,1,grayish_blue
344202,1,grayish_blue
344203,1,grayish_blue
344204,1,grayish_blue
344205,1,grayish_blue
344206,1,grayish_blue
344207,1,grayish_blue
344208,1,grayish_blue
344209,1,grayish_blue
344210,1,grayish_blue
344211,1,grayish_blue
344212,1,grayish_blue
344213,1,grayish_blue
344214,1,grayish_blue
344215,1,grayish_blue
344216,1,grayish_blue
344217,1,grayish_blue
344218,1,grayish_blue
344220,1,grayish_blue
344221,1,grayish_blue
344230,1,grayish_blue
344231,1,grayish_blue
344691,1,grayish_blue
344692,1,grayish_blue
344693,1,grayish_blue
344694,1,grayish_blue
344695,1,grayish_blue
344696,1,grayish_blue
344697,1,grayish_blue
344700,1,grayish_blue
344701,1,grayish_blue
344702,1,grayish_blue
344703,1,grayish_blue
344704,1,grayish_blue
344705,1,grayish_blue
344706,1,grayish_blue
344707,1,grayish_blue
344708,1,grayish_blue
344709,1,grayish_blue
344710,1,white
344711,1,white
344712,1,white
344713,1,white
344714,1,white
344715,1,white
344716,1,white
344717,1,white
344718,1,white
344719,1,white
344720,1,white
344721,1,white
344722,1,white
344723,1,white
344724,1,white
344725,1,white
344726,1,white
344727,1,white
344728,1,white
344729,1,white
344730,1,white
344731,1,white
344732,1,white
344733,1,white
344734,1,white
344735,1,white
344736,1,white
344737,1,white
344738,1,white
344739,1,white
344740,1,white
344741,1,white
344742,1,white
344743,1,white
344744,1,white
344745,1,white
344746,1,white
344747,1,white
344748,1,white
344749,1,white
344750,1,white
344751,1,white
344752,1,white
344753,1,white
344754,1,white
344755,1,white
344756,1,white
344757,1,white
344758,1,white
344759,1,white
344760,1,white
344761,1,white
344762,1,white
344763,1,white
344764,1,white
344765,1,white
344766,1,white
344767,1,white
344768,1,white
344769,1,white
344770,1,white
344771,1,white
344772,1,white
344773,1,white
344774,1,white
344775,1,white
344776,1,white
344777,1,white
344778,1,white
344779,1,white
344780,1,white
344781,1,white
344782,1,white
344783,1,white
344784,1,white
344785,1,white
344786,1,white
344787,1,white
344788,1,white
344789,1,white
344790,1,white
344791,1,white
344792,1,white
344793,1,white
344794,1,white
344795,1,white
344796,1,white
344797,1,white
344798,1,white
344799,1,white
344800,1,white
344801,1,white
344802,1,white
344803,1,white
344804,1,white
344805,1,white
344806,1,white
344807,1,white
344808,1,white
344809,1,white
344810,1,white
344811,1,white
344812,1,white
344813,1,white
344814,1,white
344815,1,white
344816,1,white
344817,1,white
344818,1,white
344819,1,white
344820,1,white
344821,1,white
344822,1,white
344823,1,white
344824,1,white
344825,1,white
344826,1,white
344827,1,white
344828,1,white
344829,1,white
344830,1,white
344831,1,white
344832,1,white
344833,1,white
344834,1,white
344835,1,white
348019,1,white
348020,1,white
348021,1,white
348022,1,grayish_blue
348023,1,grayish_blue
348024,1,grayish_blue
348025,1,white
348026,1,white
348027,1,white
348028,1,white
348029,1,white
348030,1,white
348031,1,white
348032,1,white
348033,1,white
348034,1,white
348035,1,white
348036,1,white
348037,1,white
348038,1,white
348039,1,white
348040,1,white
348041,1,white
348041,2,grayish_blue
348042,1,white
348043,1,white
348043,2,grayish_blue
348044,1,white
348044,2,grayish_blue
348045,1,white
348045,2,grayish_blue
348046,1,white
348046,2,grayish_blue
348047,1,white
348047,2,grayish_blue
348048,1,white
348048,2,grayish_blue
348049,1,white
348049,2,grayish_blue
348050,1,white
348050,2,grayish_blue
348051,1,white
348051,2,grayish_blue
348052,1,white
348052,2,grayish_blue
348053,1,white
348053,2,grayish_blue
348054,1,white
348054,2,grayish_blue
348055,1,white
348055,2,grayish_blue
348056,1,white
348056,2,grayish_blue
348057,1,white
348057,2,grayish_blue
348058,1,white
348058,2,grayish_blue
348059,1,white
348059,2,grayish_blue
348060,1,white
348060,2,grayish_blue
348061,1,white
348061,2,grayish_blue
348062,1,white
348062,2,grayish_blue
348063,1,white
348063,2,grayish_blue
348064,1,white
348064,2,grayish_blue
348065,1,white
348065,2,grayish_blue
348066,1,white
348066,2,grayish_blue
348067,1,white
348067,2,grayish_blue
348068,1,white
348068,2,grayish_blue
348069,1,white
348069,2,grayish_blue
348070,1,white
348070,2,grayish_blue
348071,1,white
348071,2,grayish_blue
348072,1,white
348072,2,grayish_blue
348073,1,white
