out__sentiment02.tweet_id,out__sentiment02.sentiment,in__blobs00.tweet_id
27422,1,27422
27423,0,27423
27424,-1,27424
27425,1,27425
27426,-1,27426
27427,0,27427
27428,-1,27428
27429,1,27429
27430,-1,27430
27431,-1,27431
27432,0,27432
27433,1,27433
27434,1,27434
27435,1,27435
27436,1,27436
27437,1,27437
27438,0,27438
27439,1,27439
27440,0,27440
27441,1,27441
27442,1,27442
27443,0,27443
27444,0,27444
27445,0,27445
27446,-1,27446
27447,0,27447
27448,1,27448
27449,0,27449
27450,0,27450
27451,1,27451
27452,-1,27452
27453,-1,27453
27454,0,27454
27455,1,27455
27456,1,27456
27457,1,27457
27458,1,27458
27459,-1,27459
27460,0,27460
27461,1,27461
27462,0,27462
27463,-1,27463
27464,1,27464
27465,0,27465
27466,0,27466
27467,1,27467
27468,1,27468
27469,-1,27469
27470,0,27470
27471,0,27471
27472,-1,27472
27473,0,27473
27474,1,27474
27475,0,27475
27476,1,27476
27477,0,27477
27478,1,27478
27479,0,27479
27480,1,27480
27481,0,27481
27482,0,27482
27483,0,27483
27484,1,27484
27485,-1,27485
27486,0,27486
27487,0,27487
27488,1,27488
27489,0,27489
27490,-1,27490
27491,0,27491
27492,0,27492
27493,0,27493
27494,1,27494
27495,-1,27495
27496,1,27496
27497,1,27497
27498,1,27498
27499,1,27499
27500,0,27500
27501,-1,27501
27502,1,27502
27503,1,27503
27504,0,27504
27505,1,27505
27506,1,27506
27507,1,27507
27508,-1,27508
27509,0,27509
27510,1,27510
27511,0,27511
27512,1,27512
27513,-1,27513
27514,0,27514
27515,1,27515
27516,1,27516
27517,-1,27517
27518,1,27518
27519,0,27519
27520,0,27520
27521,1,27521
27522,1,27522
27523,1,27523
27524,1,27524
27525,1,27525
27526,0,27526
27527,0,27527
27528,0,27528
27529,1,27529
27530,0,27530
27531,0,27531
27532,0,27532
27533,1,27533
27534,1,27534
27535,1,27535
27536,1,27536
27537,-1,27537
27538,1,27538
27539,1,27539
27540,1,27540
27541,0,27541
27542,1,27542
27543,1,27543
27544,0,27544
27545,1,27545
27546,0,27546
27547,0,27547
27548,1,27548
27549,1,27549
27550,0,27550
27551,0,27551
27552,1,27552
27553,1,27553
27554,1,27554
27555,1,27555
27556,1,27556
27557,1,27557
27558,1,27558
27559,1,27559
27560,1,27560
27561,-1,27561
27562,1,27562
27563,0,27563
27564,0,27564
27565,0,27565
27566,-1,27566
27567,1,27567
27568,1,27568
27569,0,27569
27570,-1,27570
27571,0,27571
27572,0,27572
27573,-1,27573
27574,0,27574
27575,1,27575
27576,-1,27576
27577,1,27577
27578,0,27578
27579,-1,27579
27580,1,27580
27581,0,27581
27582,1,27582
27583,1,27583
27584,0,27584
27585,0,27585
27586,0,27586
27587,-1,27587
27588,0,27588
27589,-1,27589
27590,0,27590
27591,1,27591
27592,-1,27592
27593,0,27593
27594,1,27594
27595,0,27595
27596,1,27596
27597,0,27597
27598,0,27598
27599,0,27599
27600,1,27600
27601,1,27601
27602,-1,27602
27603,0,27603
27604,1,27604
27605,1,27605
27606,0,27606
27607,0,27607
27608,1,27608
27609,0,27609
27610,0,27610
27611,0,27611
27612,1,27612
27613,-1,27613
27614,1,27614
27615,1,27615
27616,-1,27616
27617,1,27617
27618,-1,27618
27619,-1,27619
27620,1,27620
27621,0,27621
27622,0,27622
27623,-1,27623
27624,0,27624
27625,-1,27625
27626,0,27626
27627,1,27627
27628,1,27628
27629,1,27629
27630,1,27630
27631,-1,27631
27632,1,27632
27633,1,27633
27634,1,27634
27635,1,27635
27636,0,27636
27637,0,27637
27638,0,27638
27639,1,27639
27640,0,27640
27641,1,27641
27642,-1,27642
27643,0,27643
27644,-1,27644
27645,1,27645
27646,0,27646
27647,1,27647
27648,-1,27648
27649,1,27649
27650,0,27650
27651,0,27651
27652,0,27652
27653,0,27653
27654,0,27654
27655,1,27655
27656,0,27656
27657,0,27657
27658,0,27658
27659,0,27659
27660,0,27660
27661,0,27661
27662,0,27662
27663,0,27663
27664,1,27664
27665,-1,27665
27666,0,27666
27667,-1,27667
27668,0,27668
27669,1,27669
27670,0,27670
27671,0,27671
27672,1,27672
27673,0,27673
27674,-1,27674
27675,1,27675
27676,-1,27676
27677,-1,27677
27678,1,27678
27679,0,27679
27680,-1,27680
27681,0,27681
27682,-1,27682
27683,1,27683
27684,1,27684
27685,-1,27685
27686,-1,27686
27687,-1,27687
27688,0,27688
27689,0,27689
27690,1,27690
27691,1,27691
27692,-1,27692
27693,-1,27693
27694,0,27694
27695,1,27695
27696,1,27696
27697,0,27697
27698,1,27698
27699,0,27699
27700,0,27700
27701,0,27701
27702,1,27702
27703,0,27703
27704,0,27704
27705,1,27705
27706,0,27706
27707,0,27707
27708,1,27708
27709,0,27709
27710,1,27710
27711,-1,27711
27712,1,27712
27713,0,27713
27714,0,27714
27715,-1,27715
27716,0,27716
27717,0,27717
27718,1,27718
27719,1,27719
27720,1,27720
27721,-1,27721
27722,0,27722
27723,0,27723
27724,-1,27724
27725,1,27725
27726,0,27726
27727,-1,27727
27728,1,27728
27729,1,27729
27730,-1,27730
27731,0,27731
27732,-1,27732
27733,0,27733
27734,-1,27734
27735,1,27735
27736,0,27736
27737,1,27737
27738,0,27738
27739,-1,27739
27740,-1,27740
27741,1,27741
27742,-1,27742
27743,-1,27743
27744,0,27744
27745,0,27745
27746,0,27746
27747,1,27747
27748,1,27748
27749,1,27749
27750,-1,27750
27751,0,27751
27752,1,27752
27753,1,27753
27754,-1,27754
27755,0,27755
27756,1,27756
27757,0,27757
27758,-1,27758
27759,1,27759
27760,1,27760
27761,0,27761
27762,0,27762
27763,1,27763
27764,1,27764
27765,-1,27765
27766,1,27766
27767,0,27767
27768,1,27768
27769,0,27769
27770,0,27770
27771,0,27771
27772,1,27772
27773,0,27773
27774,-1,27774
27775,1,27775
27776,0,27776
27777,1,27777
27778,0,27778
27779,1,27779
27780,0,27780
27781,0,27781
27782,0,27782
27783,1,27783
27784,1,27784
27785,0,27785
27786,0,27786
27787,0,27787
27788,0,27788
27789,-1,27789
27790,0,27790
27791,0,27791
27792,1,27792
27793,0,27793
27794,1,27794
27795,1,27795
27796,0,27796
27797,0,27797
27798,0,27798
27799,0,27799
27800,1,27800
27801,-1,27801
27802,1,27802
27803,0,27803
27804,0,27804
27805,-1,27805
27806,0,27806
27807,1,27807
27808,0,27808
27809,0,27809
27810,0,27810
27811,1,27811
27812,0,27812
27813,0,27813
27814,1,27814
27815,0,27815
27816,1,27816
27817,0,27817
27818,0,27818
27819,0,27819
27820,0,27820
27821,-1,27821
27822,0,27822
27823,-1,27823
27824,0,27824
27825,1,27825
27826,1,27826
27827,1,27827
27828,1,27828
27829,1,27829
27830,1,27830
27831,-1,27831
27832,-1,27832
27833,-1,27833
27834,-1,27834
27835,1,27835
27836,1,27836
27837,1,27837
27838,0,27838
27839,0,27839
27840,0,27840
27841,1,27841
27842,1,27842
27843,0,27843
27844,-1,27844
27845,-1,27845
27846,1,27846
27847,0,27847
27848,-1,27848
27849,-1,27849
27850,-1,27850
27851,0,27851
27852,1,27852
27853,0,27853
27854,1,27854
27855,1,27855
27856,0,27856
27857,0,27857
27858,0,27858
27859,1,27859
27860,-1,27860
27861,1,27861
27862,0,27862
27863,1,27863
27864,-1,27864
27865,1,27865
27866,1,27866
27867,-1,27867
27868,-1,27868
27869,1,27869
27870,1,27870
27871,-1,27871
27872,0,27872
27873,-1,27873
27874,0,27874
27875,0,27875
27876,1,27876
27877,-1,27877
27878,1,27878
27879,0,27879
27880,0,27880
27881,1,27881
27882,1,27882
27883,0,27883
27884,0,27884
27885,0,27885
27886,0,27886
27887,1,27887
27888,1,27888
27889,1,27889
27890,0,27890
27891,-1,27891
27892,-1,27892
27893,0,27893
27894,0,27894
27895,1,27895
27896,1,27896
27897,1,27897
27898,-1,27898
27899,0,27899
27900,1,27900
27901,0,27901
27902,0,27902
27903,1,27903
27904,0,27904
27905,-1,27905
27906,0,27906
27907,0,27907
27908,0,27908
27909,0,27909
27910,0,27910
27911,1,27911
27912,1,27912
27913,0,27913
27914,0,27914
27915,1,27915
27916,0,27916
27917,-1,27917
27918,1,27918
27919,1,27919
27920,0,27920
27921,1,27921
27922,0,27922
27923,1,27923
27924,1,27924
27925,-1,27925
27926,1,27926
27927,-1,27927
27928,0,27928
27929,0,27929
27930,0,27930
27931,0,27931
27932,0,27932
27933,0,27933
27934,1,27934
27935,0,27935
27936,1,27936
27937,-1,27937
27938,1,27938
27939,1,27939
27940,1,27940
27941,1,27941
27942,0,27942
27943,0,27943
27944,1,27944
27945,1,27945
27946,0,27946
27947,-1,27947
27948,1,27948
27949,0,27949
27950,1,27950
27951,1,27951
27952,0,27952
27953,0,27953
27954,1,27954
27955,0,27955
27956,-1,27956
27957,1,27957
27958,1,27958
27959,-1,27959
27960,0,27960
27961,-1,27961
27962,1,27962
27963,1,27963
27964,0,27964
27965,0,27965
27966,1,27966
27967,1,27967
27968,1,27968
27969,0,27969
27970,-1,27970
27971,-1,27971
27972,1,27972
27973,1,27973
27974,-1,27974
27975,0,27975
27976,1,27976
27977,0,27977
27978,0,27978
27979,1,27979
27980,0,27980
27981,1,27981
27982,0,27982
27983,1,27983
27984,1,27984
27985,-1,27985
27986,-1,27986
27987,1,27987
27988,-1,27988
27989,1,27989
27990,1,27990
27991,0,27991
27992,0,27992
27993,1,27993
27994,0,27994
27995,1,27995
27996,0,27996
27997,0,27997
27998,1,27998
27999,-1,27999
28000,0,28000
28001,0,28001
28002,0,28002
28003,1,28003
28004,1,28004
28005,1,28005
28006,1,28006
28007,0,28007
28008,0,28008
28009,1,28009
28010,0,28010
28011,0,28011
28012,1,28012
28013,1,28013
28014,0,28014
28015,1,28015
28016,0,28016
28017,-1,28017
28018,-1,28018
28019,1,28019
28020,-1,28020
28021,1,28021
28022,1,28022
28023,1,28023
28024,1,28024
28025,-1,28025
28026,1,28026
28027,0,28027
28028,0,28028
28029,1,28029
28030,0,28030
28031,1,28031
28032,0,28032
28033,0,28033
28034,0,28034
28035,0,28035
28036,-1,28036
28037,1,28037
28038,0,28038
28039,1,28039
28040,-1,28040
28041,1,28041
28042,1,28042
28043,-1,28043
28044,0,28044
28045,0,28045
28046,1,28046
28047,1,28047
28048,-1,28048
28049,-1,28049
28050,0,28050
28051,0,28051
28052,-1,28052
28053,0,28053
28054,-1,28054
28055,0,28055
28056,1,28056
28057,-1,28057
28058,1,28058
28059,-1,28059
28060,0,28060
28061,0,28061
28062,0,28062
28063,-1,28063
28064,1,28064
28065,0,28065
28066,0,28066
28067,0,28067
28068,0,28068
28069,-1,28069
28070,-1,28070
28071,-1,28071
28072,1,28072
28073,1,28073
28074,1,28074
28075,-1,28075
28076,1,28076
28077,-1,28077
28078,1,28078
28079,1,28079
28080,1,28080
28081,0,28081
28082,-1,28082
28083,0,28083
28084,1,28084
28085,1,28085
28086,0,28086
28087,0,28087
28088,0,28088
28089,0,28089
28090,-1,28090
28091,0,28091
28092,0,28092
28093,-1,28093
28094,0,28094
28095,0,28095
28096,0,28096
28097,1,28097
28098,1,28098
28099,1,28099
28100,0,28100
28101,0,28101
28102,0,28102
28103,1,28103
28104,1,28104
28105,0,28105
28106,-1,28106
28107,-1,28107
28108,0,28108
28109,-1,28109
28110,1,28110
28111,-1,28111
28112,0,28112
28113,-1,28113
28114,0,28114
28115,1,28115
28116,0,28116
28117,0,28117
28118,1,28118
28119,1,28119
28120,0,28120
28121,0,28121
28122,-1,28122
28123,0,28123
28124,1,28124
28125,0,28125
28126,0,28126
28127,-1,28127
28128,-1,28128
28129,1,28129
28130,1,28130
28131,0,28131
28132,0,28132
28133,1,28133
28134,0,28134
28135,0,28135
28136,0,28136
28137,-1,28137
28138,-1,28138
28139,0,28139
28140,-1,28140
28141,0,28141
28142,1,28142
28143,1,28143
28144,-1,28144
28145,0,28145
28146,0,28146
28147,-1,28147
28148,1,28148
28149,1,28149
28150,-1,28150
28151,0,28151
28152,1,28152
28153,1,28153
28154,-1,28154
28155,1,28155
28156,0,28156
28157,1,28157
28158,1,28158
28159,0,28159
28160,1,28160
28161,0,28161
28162,0,28162
28163,1,28163
28164,0,28164
28165,1,28165
28166,0,28166
28167,-1,28167
28168,1,28168
28169,-1,28169
28170,0,28170
28171,1,28171
28172,-1,28172
28173,0,28173
28174,0,28174
28175,1,28175
28176,-1,28176
28177,1,28177
28178,1,28178
28179,1,28179
28180,1,28180
28181,0,28181
28182,0,28182
28183,1,28183
28184,1,28184
28185,-1,28185
28186,1,28186
28187,1,28187
28188,0,28188
28189,-1,28189
28190,-1,28190
28191,-1,28191
28192,0,28192
28193,1,28193
28194,1,28194
28195,0,28195
28196,0,28196
28197,1,28197
28198,1,28198
28199,0,28199
28200,0,28200
28201,1,28201
28202,-1,28202
28203,0,28203
28204,0,28204
28205,1,28205
28206,1,28206
28207,0,28207
28208,-1,28208
28209,0,28209
28210,0,28210
28211,1,28211
28212,0,28212
28213,0,28213
28214,0,28214
28215,0,28215
28216,-1,28216
28217,1,28217
28218,0,28218
28219,0,28219
28220,0,28220
28221,0,28221
28222,-1,28222
28223,1,28223
28224,0,28224
28225,1,28225
28226,1,28226
28227,0,28227
28228,1,28228
28229,0,28229
28230,1,28230
28231,-1,28231
28232,0,28232
28233,1,28233
28234,0,28234
28235,0,28235
28236,1,28236
28237,0,28237
28238,1,28238
28239,1,28239
28240,0,28240
28241,0,28241
28242,0,28242
28243,1,28243
28244,0,28244
28245,-1,28245
28246,-1,28246
28247,-1,28247
28248,1,28248
28249,-1,28249
28250,0,28250
28251,1,28251
28252,1,28252
28253,-1,28253
28254,1,28254
28255,-1,28255
28256,1,28256
28257,0,28257
28258,1,28258
28259,1,28259
28260,1,28260
28261,0,28261
28262,-1,28262
28263,0,28263
28264,0,28264
28265,-1,28265
28266,-1,28266
28267,0,28267
28268,1,28268
28269,0,28269
28270,-1,28270
28271,1,28271
28272,1,28272
28273,1,28273
28274,1,28274
28275,0,28275
28276,0,28276
28277,1,28277
28278,1,28278
28279,1,28279
28280,0,28280
28281,0,28281
28282,0,28282
28283,-1,28283
28284,-1,28284
28285,0,28285
28286,0,28286
28287,1,28287
28288,-1,28288
28289,0,28289
28290,1,28290
28291,-1,28291
28292,1,28292
28293,0,28293
28294,1,28294
28295,0,28295
28296,0,28296
28297,0,28297
28298,0,28298
28299,1,28299
28300,0,28300
28301,1,28301
28302,-1,28302
28303,1,28303
28304,0,28304
28305,0,28305
28306,1,28306
28307,-1,28307
28308,1,28308
28309,0,28309
28310,0,28310
28311,0,28311
28312,0,28312
28313,0,28313
28314,1,28314
28315,1,28315
28316,-1,28316
28317,1,28317
28318,0,28318
28319,1,28319
28320,0,28320
28321,-1,28321
28322,0,28322
28323,0,28323
28324,0,28324
28325,-1,28325
28326,0,28326
28327,0,28327
28328,0,28328
28329,1,28329
28330,0,28330
28331,0,28331
28332,1,28332
28333,0,28333
28334,1,28334
28335,0,28335
28336,0,28336
28337,1,28337
28338,1,28338
28339,0,28339
28340,0,28340
28341,0,28341
28342,1,28342
28343,1,28343
28344,0,28344
28345,-1,28345
28346,0,28346
28347,-1,28347
28348,0,28348
28349,1,28349
28350,0,28350
28351,0,28351
28352,0,28352
28353,-1,28353
28354,-1,28354
28355,1,28355
28356,0,28356
28357,1,28357
28358,1,28358
28359,-1,28359
28360,1,28360
28361,0,28361
28362,1,28362
28363,0,28363
28364,-1,28364
28365,1,28365
28366,0,28366
28367,0,28367
28368,-1,28368
28369,1,28369
28370,1,28370
28371,0,28371
28372,-1,28372
28373,0,28373
28374,1,28374
28375,1,28375
28376,-1,28376
28377,0,28377
28378,1,28378
28379,0,28379
28380,0,28380
28381,1,28381
28382,0,28382
28383,-1,28383
28384,1,28384
28385,1,28385
28386,1,28386
28387,0,28387
28388,0,28388
28389,0,28389
28390,-1,28390
28391,1,28391
28392,0,28392
28393,0,28393
28394,-1,28394
28395,1,28395
28396,1,28396
28397,-1,28397
28398,1,28398
28399,1,28399
28400,-1,28400
28401,0,28401
28402,0,28402
28403,-1,28403
28404,0,28404
28405,1,28405
28406,0,28406
28407,1,28407
28408,0,28408
28409,1,28409
28410,0,28410
28411,0,28411
28412,0,28412
28413,1,28413
28414,0,28414
28415,1,28415
28416,1,28416
28417,0,28417
28418,0,28418
28419,-1,28419
28420,1,28420
28421,0,28421
28422,1,28422
28423,1,28423
28424,-1,28424
28425,0,28425
28426,0,28426
28427,0,28427
28428,0,28428
28429,0,28429
28430,1,28430
28431,0,28431
28432,1,28432
28433,-1,28433
28434,0,28434
28435,0,28435
28436,1,28436
28437,0,28437
28438,-1,28438
28439,0,28439
28440,0,28440
28441,0,28441
28442,0,28442
28443,-1,28443
28444,1,28444
28445,0,28445
28446,1,28446
28447,1,28447
28448,1,28448
28449,1,28449
28450,0,28450
28451,0,28451
28452,0,28452
28453,0,28453
28454,-1,28454
28455,1,28455
28456,0,28456
28457,1,28457
28458,0,28458
28459,0,28459
28460,1,28460
28461,-1,28461
28462,-1,28462
28463,0,28463
28464,-1,28464
28465,0,28465
28466,1,28466
28467,1,28467
28468,1,28468
28469,0,28469
28470,0,28470
28471,0,28471
28472,0,28472
28473,0,28473
28474,0,28474
28475,1,28475
28476,1,28476
28477,0,28477
28478,1,28478
28479,0,28479
28480,0,28480
28481,-1,28481
28482,1,28482
28483,0,28483
28484,-1,28484
28485,0,28485
28486,0,28486
28487,0,28487
28488,1,28488
28489,0,28489
28490,0,28490
28491,-1,28491
28492,1,28492
28493,0,28493
28494,0,28494
28495,0,28495
28496,0,28496
28497,0,28497
28498,1,28498
28499,0,28499
28500,1,28500
28501,0,28501
28502,0,28502
28503,-1,28503
28504,0,28504
28505,-1,28505
28506,-1,28506
28507,1,28507
28508,0,28508
28509,0,28509
28510,0,28510
28511,0,28511
28512,1,28512
28513,0,28513
28514,0,28514
28515,0,28515
28516,0,28516
28517,0,28517
28518,1,28518
28519,1,28519
28520,0,28520
28521,0,28521
28522,-1,28522
28523,0,28523
28524,0,28524
28525,-1,28525
28526,0,28526
28527,-1,28527
28528,0,28528
28529,1,28529
28530,1,28530
28531,1,28531
28532,1,28532
28533,0,28533
28534,-1,28534
28535,0,28535
28536,1,28536
28537,1,28537
28538,0,28538
28539,0,28539
28540,-1,28540
28541,0,28541
28542,0,28542
28543,0,28543
28544,1,28544
28545,1,28545
28546,0,28546
28547,0,28547
28548,0,28548
28549,1,28549
28550,1,28550
28551,-1,28551
28552,-1,28552
28553,1,28553
28554,-1,28554
28555,1,28555
28556,-1,28556
28557,0,28557
28558,-1,28558
28559,0,28559
28560,1,28560
28561,0,28561
28562,1,28562
28563,1,28563
28564,-1,28564
28565,1,28565
28566,0,28566
28567,1,28567
28568,1,28568
28569,0,28569
28570,1,28570
28571,0,28571
28572,0,28572
28573,0,28573
28574,0,28574
28575,1,28575
28576,-1,28576
28577,1,28577
28578,-1,28578
28579,1,28579
28580,0,28580
28581,0,28581
28582,1,28582
28583,0,28583
28584,1,28584
28585,-1,28585
28586,-1,28586
28587,0,28587
28588,1,28588
28589,0,28589
28590,1,28590
28591,-1,28591
28592,0,28592
28593,1,28593
28594,0,28594
28595,1,28595
28596,-1,28596
28597,-1,28597
28598,1,28598
28599,-1,28599
28600,0,28600
28601,0,28601
28602,0,28602
28603,1,28603
28604,1,28604
28605,-1,28605
28606,-1,28606
28607,-1,28607
28608,1,28608
28609,1,28609
28610,-1,28610
28611,0,28611
28612,0,28612
28613,1,28613
28614,0,28614
28615,-1,28615
28616,-1,28616
28617,0,28617
28618,0,28618
28619,1,28619
28620,0,28620
28621,0,28621
28622,0,28622
28623,1,28623
28624,1,28624
28625,1,28625
28626,1,28626
28627,1,28627
28628,1,28628
28629,-1,28629
28630,0,28630
28631,0,28631
28632,-1,28632
28633,1,28633
28634,0,28634
28635,1,28635
28636,1,28636
28637,0,28637
28638,1,28638
28639,1,28639
28640,0,28640
28641,1,28641
28642,1,28642
28643,1,28643
28644,0,28644
28645,1,28645
28646,-1,28646
28647,1,28647
28648,0,28648
28649,0,28649
28650,0,28650
28651,0,28651
28652,0,28652
28653,1,28653
28654,0,28654
28655,-1,28655
28656,-1,28656
28657,0,28657
28658,1,28658
28659,0,28659
28660,0,28660
28661,0,28661
28662,1,28662
28663,-1,28663
28664,1,28664
28665,0,28665
28666,0,28666
28667,1,28667
28668,0,28668
28669,-1,28669
28670,-1,28670
28671,0,28671
28672,1,28672
28673,1,28673
28674,-1,28674
28675,1,28675
28676,0,28676
28677,0,28677
28678,0,28678
28679,0,28679
28680,0,28680
28681,-1,28681
28682,1,28682
28683,0,28683
28684,1,28684
28685,-1,28685
28686,-1,28686
28687,0,28687
28688,1,28688
28689,0,28689
28690,-1,28690
28691,0,28691
28692,1,28692
28693,1,28693
28694,-1,28694
28695,0,28695
28696,1,28696
28697,-1,28697
28698,0,28698
28699,-1,28699
28700,-1,28700
28701,1,28701
28702,1,28702
28703,0,28703
28704,1,28704
28705,1,28705
28706,1,28706
28707,0,28707
28708,0,28708
28709,-1,28709
28710,1,28710
28711,1,28711
28712,0,28712
28713,0,28713
28714,0,28714
28715,0,28715
28716,0,28716
28717,-1,28717
28718,1,28718
28719,0,28719
28720,0,28720
28721,0,28721
28722,0,28722
28723,-1,28723
28724,0,28724
28725,0,28725
28726,1,28726
28727,0,28727
28728,1,28728
28729,1,28729
28730,1,28730
28731,0,28731
28732,1,28732
28733,-1,28733
28734,0,28734
28735,1,28735
28736,0,28736
28737,0,28737
28738,0,28738
28739,1,28739
28740,0,28740
28741,0,28741
28742,-1,28742
28743,1,28743
28744,0,28744
28745,0,28745
28746,1,28746
28747,1,28747
28748,0,28748
28749,0,28749
28750,1,28750
28751,0,28751
28752,0,28752
28753,0,28753
28754,-1,28754
28755,0,28755
28756,-1,28756
28757,0,28757
28758,1,28758
28759,1,28759
28760,0,28760
28761,1,28761
28762,1,28762
28763,1,28763
28764,1,28764
28765,1,28765
28766,0,28766
28767,0,28767
28768,1,28768
28769,-1,28769
28770,0,28770
28771,1,28771
28772,1,28772
28773,0,28773
28774,1,28774
28775,0,28775
28776,0,28776
28777,1,28777
28778,-1,28778
28779,1,28779
28780,-1,28780
28781,0,28781
28782,-1,28782
28783,-1,28783
28784,1,28784
28785,0,28785
28786,1,28786
28787,0,28787
28788,-1,28788
28789,0,28789
28790,0,28790
28791,1,28791
28792,0,28792
28793,1,28793
28794,0,28794
28795,0,28795
28796,1,28796
28797,0,28797
28798,1,28798
28799,-1,28799
28800,0,28800
28801,1,28801
28802,1,28802
28803,1,28803
28804,0,28804
28805,0,28805
28806,0,28806
28807,1,28807
28808,1,28808
28809,1,28809
28810,1,28810
28811,0,28811
28812,-1,28812
28813,0,28813
28814,1,28814
28815,0,28815
28816,1,28816
28817,-1,28817
28818,1,28818
28819,1,28819
28820,1,28820
28821,0,28821
28822,0,28822
28823,-1,28823
28824,-1,28824
28825,1,28825
28826,-1,28826
28827,0,28827
28828,0,28828
28829,1,28829
28830,0,28830
28831,0,28831
28832,0,28832
28833,0,28833
28834,-1,28834
28835,0,28835
28836,1,28836
28837,1,28837
28838,1,28838
28839,0,28839
28840,0,28840
28841,0,28841
28842,-1,28842
28843,1,28843
28844,-1,28844
28845,1,28845
28846,0,28846
28847,1,28847
28848,0,28848
28849,0,28849
28850,1,28850
28851,0,28851
28852,-1,28852
28853,-1,28853
28854,1,28854
28855,1,28855
28856,1,28856
28857,1,28857
28858,1,28858
28859,-1,28859
28860,0,28860
28861,0,28861
28862,1,28862
28863,1,28863
28864,0,28864
28865,0,28865
28866,-1,28866
28867,1,28867
28868,1,28868
28869,1,28869
28870,1,28870
28871,0,28871
28872,0,28872
28873,0,28873
28874,1,28874
28875,1,28875
28876,1,28876
28877,-1,28877
28878,0,28878
28879,1,28879
28880,0,28880
28881,1,28881
28882,-1,28882
28883,1,28883
28884,1,28884
28885,1,28885
28886,-1,28886
28887,1,28887
28888,0,28888
28889,1,28889
28890,1,28890
28891,1,28891
28892,0,28892
28893,-1,28893
28894,-1,28894
28895,-1,28895
28896,0,28896
28897,1,28897
28898,-1,28898
28899,1,28899
28900,0,28900
28901,1,28901
28902,1,28902
28903,-1,28903
28904,1,28904
28905,1,28905
28906,-1,28906
28907,0,28907
28908,1,28908
28909,0,28909
28910,-1,28910
28911,1,28911
28912,1,28912
28913,-1,28913
28914,-1,28914
28915,-1,28915
28916,0,28916
28917,-1,28917
28918,-1,28918
28919,1,28919
28920,1,28920
28921,1,28921
28922,1,28922
28923,1,28923
28924,-1,28924
28925,-1,28925
28926,0,28926
28927,0,28927
28928,0,28928
28929,1,28929
28930,0,28930
28931,0,28931
28932,1,28932
28933,0,28933
28934,0,28934
28935,0,28935
28936,-1,28936
28937,0,28937
28938,0,28938
28939,1,28939
28940,-1,28940
28941,-1,28941
28942,1,28942
28943,-1,28943
28944,0,28944
28945,0,28945
28946,-1,28946
28947,0,28947
28948,0,28948
28949,1,28949
28950,-1,28950
28951,0,28951
28952,-1,28952
28953,1,28953
28954,1,28954
28955,-1,28955
28956,0,28956
28957,0,28957
28958,0,28958
28959,0,28959
28960,1,28960
28961,1,28961
28962,-1,28962
28963,1,28963
28964,0,28964
28965,0,28965
28966,1,28966
28967,1,28967
28968,0,28968
28969,0,28969
28970,1,28970
28971,-1,28971
28972,1,28972
28973,1,28973
28974,-1,28974
28975,0,28975
28976,1,28976
28977,-1,28977
28978,0,28978
28979,-1,28979
28980,1,28980
28981,0,28981
28982,0,28982
28983,1,28983
28984,0,28984
28985,0,28985
28986,-1,28986
28987,-1,28987
28988,-1,28988
28989,-1,28989
28990,0,28990
28991,1,28991
28992,1,28992
28993,1,28993
28994,0,28994
28995,1,28995
28996,1,28996
28997,-1,28997
28998,1,28998
28999,0,28999
29000,1,29000
29001,1,29001
29002,0,29002
29003,0,29003
29004,0,29004
29005,0,29005
29006,-1,29006
29007,0,29007
29008,-1,29008
29009,-1,29009
29010,0,29010
29011,-1,29011
29012,-1,29012
29013,0,29013
29014,-1,29014
29015,-1,29015
29016,0,29016
29017,1,29017
29018,0,29018
29019,1,29019
29020,-1,29020
29021,0,29021
29022,0,29022
29023,1,29023
29024,-1,29024
29025,-1,29025
29026,1,29026
29027,1,29027
29028,0,29028
29029,0,29029
29030,0,29030
29031,0,29031
29032,1,29032
29033,1,29033
29034,0,29034
29035,-1,29035
29036,0,29036
29037,-1,29037
29038,1,29038
29039,1,29039
29040,0,29040
29041,0,29041
29042,-1,29042
29043,0,29043
29044,1,29044
29045,0,29045
29046,1,29046
29047,1,29047
29048,1,29048
29049,1,29049
29050,0,29050
29051,0,29051
29052,-1,29052
29053,0,29053
29054,0,29054
29055,-1,29055
29056,0,29056
29057,1,29057
29058,0,29058
29059,0,29059
29060,0,29060
29061,0,29061
29062,1,29062
29063,0,29063
29064,0,29064
29065,1,29065
29066,0,29066
29067,0,29067
29068,1,29068
29069,-1,29069
29070,0,29070
29071,1,29071
29072,-1,29072
29073,0,29073
29074,0,29074
29075,-1,29075
29076,0,29076
29077,-1,29077
29078,0,29078
29079,0,29079
29080,0,29080
29081,1,29081
29082,0,29082
29083,1,29083
29084,1,29084
29085,0,29085
29086,-1,29086
29087,-1,29087
29088,0,29088
29089,-1,29089
29090,1,29090
29091,0,29091
29092,0,29092
29093,-1,29093
29094,1,29094
29095,-1,29095
29096,0,29096
29097,-1,29097
29098,0,29098
29099,1,29099
29100,0,29100
29101,1,29101
29102,0,29102
29103,-1,29103
29104,-1,29104
29105,0,29105
29106,0,29106
29107,1,29107
29108,0,29108
29109,-1,29109
29110,0,29110
29111,0,29111
29112,1,29112
29113,0,29113
29114,0,29114
29115,1,29115
29116,1,29116
29117,-1,29117
29118,-1,29118
29119,1,29119
29120,-1,29120
29121,1,29121
29122,0,29122
29123,1,29123
